"","Municipality","Fertility.Rate","socio_economic_class","Age","Children","Age_Group"
"5908","Holstebro",1.96603354219371,"3",49,2,"2529"
"5909","Holstebro",1.94876898107807,"3",49,4,"2024"
"5910","Holstebro",1.94876898107807,"3",49,4,"2529"
"5911","Holstebro",1.94876898107807,"3",49,4,"3034"
"5912","Holstebro",1.94876898107807,"3",49,4,"3539"
"5913","Holstebro",1.83592717558782,"3",49,2,"3034"
"5914","Holstebro",1.83592717558782,"3",49,2,"3034"
"5915","Holstebro",1.51520364950864,"2",49,3,"1519"
"5916","Holstebro",1.51520364950864,"2",49,3,"2024"
"5917","Holstebro",1.51520364950864,"2",49,3,"3034"
"5918","Holstebro",1.79265473754444,"3",49,4,"2529"
"5919","Holstebro",1.79265473754444,"3",49,4,"3034"
"5920","Holstebro",1.79265473754444,"3",49,4,"3034"
"5921","Holstebro",1.79265473754444,"3",49,4,"3034"
"5922","Holstebro",2.08968812835207,"2",49,4,"2024"
"5923","Holstebro",2.08968812835207,"2",49,4,"3034"
"5924","Holstebro",2.08968812835207,"2",49,4,"3034"
"5925","Holstebro",2.08968812835207,"2",49,4,"3034"
"5926","Holstebro",1.73798740435817,"3",49,1,"2024"
"5927","Holstebro",1.79493079251838,"2",49,2,"2024"
"5928","Holstebro",1.79493079251838,"2",49,2,"2529"
"5929","Holstebro",1.94855539043334,"3",49,2,"2529"
"5930","Holstebro",1.94855539043334,"3",49,2,"2529"
"5931","Holstebro",1.71039384333477,"2",49,2,"2529"
"5932","Holstebro",1.71039384333477,"2",49,2,"3034"
"5933","Holstebro",1.89569945220235,"3",49,4,"2529"
"5934","Holstebro",1.89569945220235,"3",49,4,"2529"
"5935","Holstebro",1.89569945220235,"3",49,4,"3034"
"5936","Holstebro",1.89569945220235,"3",49,4,"3539"
"5937","Holstebro",1.47154796960269,"1",49,3,"1519"
"5938","Holstebro",1.47154796960269,"1",49,3,"2024"
"5939","Holstebro",1.47154796960269,"1",49,3,"2529"
"5940","Holstebro",1.83198676138863,"3",49,3,"2529"
"5941","Holstebro",1.83198676138863,"3",49,3,"2529"
"5942","Holstebro",1.83198676138863,"3",49,3,"3034"
"5943","Holstebro",1.69404125531098,"3",49,1,"3034"
"5944","Holstebro",1.72729165817873,"2",49,5,"2024"
"5945","Holstebro",1.72729165817873,"2",49,5,"2529"
"5946","Holstebro",1.72729165817873,"2",49,5,"3034"
"5947","Holstebro",1.72729165817873,"2",49,5,"3034"
"5948","Holstebro",1.72729165817873,"2",49,5,"4044"
"5949","Holstebro",1.58297382762241,"3",49,3,"2529"
"5950","Holstebro",1.58297382762241,"3",49,3,"3034"
"5951","Holstebro",1.58297382762241,"3",49,3,"3539"
"5952","Holstebro",1.74465517205532,"3",49,3,"2529"
"5953","Holstebro",1.74465517205532,"3",49,3,"3034"
"5954","Holstebro",1.74465517205532,"3",49,3,"3539"
"5955","Holstebro",1.78943510827154,"3",49,2,"3034"
"5956","Holstebro",1.78943510827154,"3",49,2,"3034"
"5957","Holstebro",1.58865582472908,"1",49,3,"1519"
"5958","Holstebro",1.58865582472908,"1",49,3,"3034"
"5959","Holstebro",1.58865582472908,"1",49,3,"3539"
"5960","Holstebro",1.686096150068,"3",49,6,"2024"
"5961","Holstebro",1.686096150068,"3",49,6,"2529"
"5962","Holstebro",1.686096150068,"3",49,6,"3034"
"5963","Holstebro",1.686096150068,"3",49,6,"3034"
"5964","Holstebro",1.686096150068,"3",49,6,"3034"
"5965","Holstebro",1.686096150068,"3",49,6,"4044"
"5966","Holstebro",1.68700902745751,"2",49,2,"3034"
"5967","Holstebro",1.68700902745751,"2",49,2,"3034"
"5968","Holstebro",2.13407257679309,"2",49,2,"2529"
"5969","Holstebro",2.13407257679309,"2",49,2,"3034"
"5970","Holstebro",1.64902622201778,"3",49,3,"2529"
"5971","Holstebro",1.64902622201778,"3",49,3,"3034"
"5972","Holstebro",1.64902622201778,"3",49,3,"3539"
"5973","Holstebro",1.87985336249696,"1",49,2,"2529"
"5974","Holstebro",1.87985336249696,"1",49,2,"3034"
"5975","Holstebro",1.93686273302722,"3",49,2,"2529"
"5976","Holstebro",1.93686273302722,"3",49,2,"3539"
"5977","Holstebro",1.75250404357642,"3",49,1,"2024"
"5978","Holstebro",2.08078125382085,"2",49,2,"2024"
"5979","Holstebro",2.08078125382085,"2",49,2,"2529"
"5980","Holstebro",1.53128003131034,"3",49,3,"1519"
"5981","Holstebro",1.53128003131034,"3",49,3,"2529"
"5982","Holstebro",1.53128003131034,"3",49,3,"3034"
"5983","Horsens",2.06079274021588,"2",49,2,"2024"
"5984","Horsens",2.06079274021588,"2",49,2,"2529"
"5985","Horsens",1.85460220368121,"1",49,3,"2529"
"5986","Horsens",1.85460220368121,"1",49,3,"3539"
"5987","Horsens",1.85460220368121,"1",49,3,"3539"
"5988","Horsens",1.84797337969497,"3",49,2,"3539"
"5989","Horsens",1.84797337969497,"3",49,2,"3539"
"5990","Horsens",1.76291380312408,"1",49,3,"2529"
"5991","Horsens",1.76291380312408,"1",49,3,"3034"
"5992","Horsens",1.76291380312408,"1",49,3,"3034"
"5993","Horsens",1.70763137522906,"3",49,2,"2024"
"5994","Horsens",1.70763137522906,"3",49,2,"3034"
"5995","Horsens",1.67083638437621,"2",49,1,"3539"
"5996","Horsens",1.80455644709206,"2",49,2,"2529"
"5997","Horsens",1.80455644709206,"2",49,2,"3034"
"5998","Horsens",2.00071859222197,"1",49,4,"2024"
"5999","Horsens",2.00071859222197,"1",49,4,"2529"
"6000","Horsens",2.00071859222197,"1",49,4,"2529"
"6001","Horsens",2.00071859222197,"1",49,4,"3034"
"6002","Horsens",2.06337093922484,"3",49,1,"3034"
"6003","Horsens",1.92386509572804,"3",49,1,"3034"
"6004","Horsens",1.85373499505191,"3",49,2,"2529"
"6005","Horsens",1.85373499505191,"3",49,2,"2529"
"6006","Horsens",1.45555210792285,"3",49,2,"2529"
"6007","Horsens",1.45555210792285,"3",49,2,"2529"
"6008","Horsens",2.16846597534869,"3",49,3,"2529"
"6009","Horsens",2.16846597534869,"3",49,3,"3034"
"6010","Horsens",2.16846597534869,"3",49,3,"3539"
"6011","Horsens",1.94980287840271,"2",49,1,"2024"
"6012","Horsens",1.86052155676206,"3",49,2,"3034"
"6013","Horsens",1.86052155676206,"3",49,2,"3034"
"6014","Horsens",1.74429229604371,"3",49,2,"2529"
"6015","Horsens",1.74429229604371,"3",49,2,"3034"
"6016","Horsens",1.751716569218,"1",49,2,"2529"
"6017","Horsens",1.751716569218,"1",49,2,"2529"
"6018","Horsens",1.70822759251309,"1",49,2,"2024"
"6019","Horsens",1.70822759251309,"1",49,2,"3539"
"6020","Horsens",1.84806904295599,"3",49,1,"2529"
"6021","Horsens",1.48220226890722,"3",49,1,"3034"
"6022","Horsens",1.64684170503708,"3",49,4,"2529"
"6023","Horsens",1.64684170503708,"3",49,4,"3034"
"6024","Horsens",1.64684170503708,"3",49,4,"3539"
"6025","Horsens",1.64684170503708,"3",49,4,"3539"
"6026","Horsens",1.85311965080232,"3",49,4,"2529"
"6027","Horsens",1.85311965080232,"3",49,4,"2529"
"6028","Horsens",1.85311965080232,"3",49,4,"3034"
"6029","Horsens",1.85311965080232,"3",49,4,"3539"
"6030","Horsens",1.85458366524452,"3",49,1,"2529"
"6031","Horsens",1.72252817475794,"3",49,1,"3034"
"6032","Horsens",1.8788848890121,"3",49,1,"3034"
"6033","Horsens",1.76095891216221,"1",49,1,"2529"
"6034","Horsens",1.87575686146745,"3",49,1,"3034"
"6035","Horsens",2.03641263934902,"3",49,3,"3034"
"6036","Horsens",2.03641263934902,"3",49,3,"3034"
"6037","Horsens",2.03641263934902,"3",49,3,"3034"
"6038","Horsens",1.72808110139217,"3",49,4,"2529"
"6039","Horsens",1.72808110139217,"3",49,4,"3034"
"6040","Horsens",1.72808110139217,"3",49,4,"3539"
"6041","Horsens",1.72808110139217,"3",49,4,"4044"
"6042","Horsens",1.56781450626934,"3",49,5,"2529"
"6043","Horsens",1.56781450626934,"3",49,5,"3034"
"6044","Horsens",1.56781450626934,"3",49,5,"3034"
"6045","Horsens",1.56781450626934,"3",49,5,"3034"
"6046","Horsens",1.56781450626934,"3",49,5,"3539"
"6047","Horsens",1.75190488298089,"1",49,1,"2529"
"6048","Horsens",1.75016476660603,"3",49,3,"2529"
"6049","Horsens",1.75016476660603,"3",49,3,"2529"
"6050","Horsens",1.75016476660603,"3",49,3,"3034"
"6051","Horsens",1.60206020720754,"3",49,1,"2529"
"6052","Horsens",1.63132093190452,"2",49,3,"3034"
"6053","Horsens",1.63132093190452,"2",49,3,"3034"
"6054","Horsens",1.63132093190452,"2",49,3,"3539"
"6055","Horsens",1.79809514663163,"3",49,2,"2529"
"6056","Horsens",1.79809514663163,"3",49,2,"3034"
"6057","Horsens",1.67914233757033,"3",49,6,"2024"
"6058","Horsens",1.67914233757033,"3",49,6,"2024"
"6059","Horsens",1.67914233757033,"3",49,6,"2529"
"6060","Horsens",1.67914233757033,"3",49,6,"3034"
"6061","Horsens",1.67914233757033,"3",49,6,"3034"
"6062","Horsens",1.67914233757033,"3",49,6,"3539"
"6063","Horsens",1.82244405287498,"2",49,1,"2529"
"6064","Horsens",1.86105382956049,"3",49,2,"2024"
"6065","Horsens",1.86105382956049,"3",49,2,"3034"
"6066","Horsens",1.92497484012744,"1",49,3,"2024"
"6067","Horsens",1.92497484012744,"1",49,3,"2529"
"6068","Horsens",1.92497484012744,"1",49,3,"3034"
"6069","Horsens",2.05848947381635,"3",49,1,"3034"
"6070","Horsens",1.70559640863326,"2",49,2,"1519"
"6071","Horsens",1.70559640863326,"2",49,2,"3539"
"6072","Horsens",2.08685230994071,"3",49,2,"2529"
"6073","Horsens",2.08685230994071,"3",49,2,"3034"
"6074","Horsens",1.58902321354485,"2",49,2,"3539"
"6075","Horsens",1.58902321354485,"2",49,2,"3539"
"6076","Horsens",1.61083664721551,"1",49,3,"2529"
"6077","Horsens",1.61083664721551,"1",49,3,"3034"
"6078","Horsens",1.61083664721551,"1",49,3,"3539"
"6079","Horsens",1.90363196864959,"2",49,3,"2024"
"6080","Horsens",1.90363196864959,"2",49,3,"3034"
"6081","Horsens",1.90363196864959,"2",49,3,"3539"
"6082","Horsens",1.88977468616357,"2",49,1,"2529"
"6083","Horsens",1.78632087869621,"1",49,2,"2529"
"6084","Horsens",1.78632087869621,"1",49,2,"3034"
"6085","Horsens",1.663262405434,"3",49,2,"3539"
"6086","Horsens",1.663262405434,"3",49,2,"4044"
"6087","Horsens",1.84865635251392,"1",49,1,"2529"
"6088","Horsens",2.16335922298343,"2",49,3,"2529"
"6089","Horsens",2.16335922298343,"2",49,3,"3034"
"6090","Horsens",2.16335922298343,"2",49,3,"3034"
"6091","Horsens",1.7191776979411,"3",49,1,"2529"
"6092","Horsens",1.92473174045172,"3",49,4,"3034"
"6093","Horsens",1.92473174045172,"3",49,4,"3539"
"6094","Horsens",1.92473174045172,"3",49,4,"3539"
"6095","Horsens",1.92473174045172,"3",49,4,"3539"
"6096","Horsens",1.88731186079465,"2",49,1,"2529"
"6097","Horsens",1.61496119308287,"3",49,2,"2529"
"6098","Horsens",1.61496119308287,"3",49,2,"3034"
"6099","Horsens",2.29896249488801,"1",49,3,"2024"
"6100","Horsens",2.29896249488801,"1",49,3,"3034"
"6101","Horsens",2.29896249488801,"1",49,3,"3539"
"6102","Horsens",1.8970269802802,"3",49,1,"3034"
"6103","Horsens",1.59308232689503,"3",49,3,"2529"
"6104","Horsens",1.59308232689503,"3",49,3,"2529"
"6105","Horsens",1.59308232689503,"3",49,3,"3034"
"6106","Horsens",1.78787561337015,"2",49,2,"2529"
"6107","Horsens",1.78787561337015,"2",49,2,"3539"
"6108","Horsens",1.69712523069606,"1",49,2,"2024"
"6109","Horsens",1.69712523069606,"1",49,2,"2529"
"6110","Horsens",1.46617669596927,"3",49,2,"2529"
"6111","Horsens",1.46617669596927,"3",49,2,"3034"
"6112","Horsens",1.69809744714103,"3",49,1,"2529"
"6113","Horsens",1.95602856211296,"3",49,2,"2529"
"6114","Horsens",1.95602856211296,"3",49,2,"3539"
"6115","Horsens",1.89434852187673,"3",49,1,"3034"
"6116","Horsens",1.80839256960632,"3",49,2,"3034"
"6117","Horsens",1.80839256960632,"3",49,2,"3539"
"6118","Horsens",1.72522377353752,"3",49,2,"2529"
"6119","Horsens",1.72522377353752,"3",49,2,"3034"
"6120","Horsens",1.89766801719547,"3",49,3,"2529"
"6121","Horsens",1.89766801719547,"3",49,3,"3034"
"6122","Horsens",1.89766801719547,"3",49,3,"3034"
"6123","Horsens",1.98019930164943,"1",49,1,"2529"
"6124","Horsens",1.78856753307705,"3",49,4,"2529"
"6125","Horsens",1.78856753307705,"3",49,4,"2529"
"6126","Horsens",1.78856753307705,"3",49,4,"3034"
"6127","Horsens",1.78856753307705,"3",49,4,"3034"
"6128","Horsens",1.63963036345061,"3",49,2,"1519"
"6129","Horsens",1.63963036345061,"3",49,2,"2529"
"6130","Horsens",1.7729605790159,"3",49,3,"2529"
"6131","Horsens",1.7729605790159,"3",49,3,"2529"
"6132","Horsens",1.7729605790159,"3",49,3,"3034"
"6133","Horsens",1.87153005176609,"3",49,1,"3034"
"6134","Horsens",1.69547274058498,"3",49,2,"2024"
"6135","Horsens",1.69547274058498,"3",49,2,"3034"
"6136","Horsens",1.94811183785838,"2",49,2,"2024"
"6137","Horsens",1.94811183785838,"2",49,2,"3034"
"6138","Horsens",1.65686852205029,"3",49,3,"2529"
"6139","Horsens",1.65686852205029,"3",49,3,"2529"
"6140","Horsens",1.65686852205029,"3",49,3,"3539"
"6141","Horsens",1.78601743506787,"3",49,1,"3034"
"6142","Horsens",1.88222003755969,"3",49,2,"2024"
"6143","Horsens",1.88222003755969,"3",49,2,"3034"
"6144","Horsens",1.64793803499004,"3",49,6,"2024"
"6145","Horsens",1.64793803499004,"3",49,6,"2529"
"6146","Horsens",1.64793803499004,"3",49,6,"2529"
"6147","Horsens",1.64793803499004,"3",49,6,"3034"
"6148","Horsens",1.64793803499004,"3",49,6,"3539"
"6149","Horsens",1.64793803499004,"3",49,6,"3539"
"6150","Horsens",1.91934252775191,"3",49,1,"2024"
"6151","Horsens",1.7270558314965,"2",49,1,"3034"
"6152","Horsens",1.93147376233631,"3",49,2,"2024"
"6153","Horsens",1.93147376233631,"3",49,2,"3034"
"6154","Horsens",2.13490009726038,"3",49,2,"2529"
"6155","Horsens",2.13490009726038,"3",49,2,"3034"
"6156","Horsens",1.68842362505717,"2",49,3,"1519"
"6157","Horsens",1.68842362505717,"2",49,3,"3034"
"6158","Horsens",1.68842362505717,"2",49,3,"3539"
"6159","Horsens",1.69673628187574,"3",49,2,"2529"
"6160","Horsens",1.69673628187574,"3",49,2,"3034"
"6161","Horsens",1.80657112995467,"1",49,3,"2024"
"6162","Horsens",1.80657112995467,"1",49,3,"2529"
"6163","Horsens",1.80657112995467,"1",49,3,"3034"
"6164","Horsens",1.78746460846404,"3",49,3,"2529"
"6165","Horsens",1.78746460846404,"3",49,3,"3034"
"6166","Horsens",1.78746460846404,"3",49,3,"3034"
"6167","Horsens",1.63914956786507,"3",49,1,"3034"
"6168","Horsens",1.54790711178351,"3",49,4,"2529"
"6169","Horsens",1.54790711178351,"3",49,4,"3034"
"6170","Horsens",1.54790711178351,"3",49,4,"3539"
"6171","Horsens",1.54790711178351,"3",49,4,"4044"
"6172","Horsens",1.6891040532671,"2",49,1,"2024"
"6173","Horsens",1.69284133869043,"3",49,3,"2024"
"6174","Horsens",1.69284133869043,"3",49,3,"2529"
"6175","Horsens",1.69284133869043,"3",49,3,"2529"
"6176","Horsens",1.80317600539373,"3",49,1,"2529"
"6177","Horsens",1.51629362821854,"3",49,2,"2024"
"6178","Horsens",1.51629362821854,"3",49,2,"3034"
"6179","Horsens",1.88204876517913,"2",49,1,"1519"
"6180","Horsens",1.72170930253276,"3",49,1,"2529"
"6181","Horsens",1.61280448263051,"2",49,3,"2024"
"6182","Horsens",1.61280448263051,"2",49,3,"3034"
"6183","Horsens",1.61280448263051,"2",49,3,"3034"
"6184","Horsens",1.9895257621336,"3",49,2,"2529"
"6185","Horsens",1.9895257621336,"3",49,2,"3539"
"6186","Horsens",1.55946605978796,"1",49,1,"2529"
"6187","Horsens",1.95441650363048,"2",49,3,"1519"
"6188","Horsens",1.95441650363048,"2",49,3,"2024"
"6189","Horsens",1.95441650363048,"2",49,3,"2529"
"6190","Horsens",1.58266477465296,"3",49,1,"2529"
"6191","Horsens",1.92205969456223,"3",49,4,"2529"
"6192","Horsens",1.92205969456223,"3",49,4,"2529"
"6193","Horsens",1.92205969456223,"3",49,4,"3034"
"6194","Horsens",1.92205969456223,"3",49,4,"4549"
"6195","Horsens",1.81737274287893,"3",49,4,"2529"
"6196","Horsens",1.81737274287893,"3",49,4,"2529"
"6197","Horsens",1.81737274287893,"3",49,4,"3034"
"6198","Horsens",1.81737274287893,"3",49,4,"3539"
"6199","Horsens",1.71398435078634,"3",49,2,"2529"
"6200","Horsens",1.71398435078634,"3",49,2,"3034"
"6201","Horsens",1.27601482715855,"3",49,2,"1519"
"6202","Horsens",1.27601482715855,"3",49,2,"2529"
"6203","Horsens",1.8644975936883,"3",49,1,"2529"
"6204","Horsens",1.77536530876046,"1",49,3,"2529"
"6205","Horsens",1.77536530876046,"1",49,3,"3034"
"6206","Horsens",1.77536530876046,"1",49,3,"3539"
"6207","Horsens",2.01431423864327,"2",49,1,"3034"
"6208","Horsens",1.93542065958106,"3",49,4,"2529"
"6209","Horsens",1.93542065958106,"3",49,4,"2529"
"6210","Horsens",1.93542065958106,"3",49,4,"3539"
"6211","Horsens",1.93542065958106,"3",49,4,"4549"
"6212","Horsens",1.85159500574247,"3",49,3,"1519"
"6213","Horsens",1.85159500574247,"3",49,3,"3034"
"6214","Horsens",1.85159500574247,"3",49,3,"3539"
"6215","Horsens",1.79597277775233,"3",49,4,"2529"
"6216","Horsens",1.79597277775233,"3",49,4,"3034"
"6217","Horsens",1.79597277775233,"3",49,4,"3034"
"6218","Horsens",1.79597277775233,"3",49,4,"3539"
"6219","Horsens",1.56172881730428,"3",49,2,"3034"
"6220","Horsens",1.56172881730428,"3",49,2,"3539"
"6221","Horsens",1.78327182017788,"3",49,3,"3034"
"6222","Horsens",1.78327182017788,"3",49,3,"3034"
"6223","Horsens",1.78327182017788,"3",49,3,"3034"
"6224","Horsens",1.7074323677503,"3",49,3,"3034"
"6225","Horsens",1.7074323677503,"3",49,3,"3034"
"6226","Horsens",1.7074323677503,"3",49,3,"3539"
"6227","Horsens",1.76970301345459,"3",49,2,"3034"
"6228","Horsens",1.76970301345459,"3",49,2,"3034"
"6229","Horsens",1.66439594062548,"3",49,2,"3034"
"6230","Horsens",1.66439594062548,"3",49,2,"3539"
"6231","Horsens",1.81079739925385,"3",49,2,"2529"
"6232","Horsens",1.81079739925385,"3",49,2,"3539"
"6233","Horsens",1.73169354873763,"3",49,2,"2529"
"6234","Horsens",1.73169354873763,"3",49,2,"3539"
"6235","Horsens",1.70842791248005,"3",49,1,"3539"
"6236","Horsens",1.8725738232813,"3",49,2,"2024"
"6237","Horsens",1.8725738232813,"3",49,2,"2024"
"6238","Horsens",2.01688944609516,"1",49,1,"3539"
"6239","Horsens",2.00085250074119,"1",49,1,"3034"
"6240","Horsens",1.55953058785604,"1",49,3,"2529"
"6241","Horsens",1.55953058785604,"1",49,3,"2529"
"6242","Horsens",1.55953058785604,"1",49,3,"3034"
"6243","Horsens",1.82581733563748,"3",49,2,"3034"
"6244","Horsens",1.82581733563748,"3",49,2,"3034"
"6245","Horsens",1.85174521671862,"3",49,1,"3034"
"6246","Horsens",1.72029878489927,"1",49,2,"2529"
"6247","Horsens",1.72029878489927,"1",49,2,"3034"
"6248","Horsens",1.85804071921382,"1",49,1,"2529"
"6249","Horsens",1.6865520720372,"2",49,3,"2024"
"6250","Horsens",1.6865520720372,"2",49,3,"2529"
"6251","Horsens",1.6865520720372,"2",49,3,"3034"
"6252","Horsens",1.62636577341086,"3",49,2,"2529"
"6253","Horsens",1.62636577341086,"3",49,2,"3034"
"6254","Horsens",1.99806300877302,"3",49,1,"3034"
"6255","Horsens",1.63655571962018,"1",49,3,"2529"
"6256","Horsens",1.63655571962018,"1",49,3,"2529"
"6257","Horsens",1.63655571962018,"1",49,3,"4044"
"6258","Horsens",1.57246803508848,"3",49,2,"2529"
"6259","Horsens",1.57246803508848,"3",49,2,"3034"
"6260","Horsens",1.92822470090935,"1",49,2,"2529"
"6261","Horsens",1.92822470090935,"1",49,2,"3034"
"6262","Horsens",1.89368415111898,"3",49,3,"2529"
"6263","Horsens",1.89368415111898,"3",49,3,"2529"
"6264","Horsens",1.89368415111898,"3",49,3,"3539"
"6265","Horsens",2.02464875868013,"3",49,1,"2529"
"6266","Horsens",1.90486114972305,"3",49,2,"2529"
"6267","Horsens",1.90486114972305,"3",49,2,"3539"
"6268","Horsens",1.63158843857756,"3",49,1,"2529"
"6269","Horsens",2.00534767886875,"3",49,1,"1519"
"6270","Horsens",2.03012154586685,"3",49,2,"3034"
"6271","Horsens",2.03012154586685,"3",49,2,"3034"
"6272","Horsens",1.42567064568416,"2",49,2,"3034"
"6273","Horsens",1.42567064568416,"2",49,2,"4044"
"6274","Horsens",1.61089675298248,"2",49,1,"3034"
"6275","Horsens",1.74780201913223,"2",49,3,"2529"
"6276","Horsens",1.74780201913223,"2",49,3,"2529"
"6277","Horsens",1.74780201913223,"2",49,3,"2529"
"6278","Horsens",1.90225130030458,"2",49,5,"2529"
"6279","Horsens",1.90225130030458,"2",49,5,"2529"
"6280","Horsens",1.90225130030458,"2",49,5,"2529"
"6281","Horsens",1.90225130030458,"2",49,5,"2529"
"6282","Horsens",1.90225130030458,"2",49,5,"2529"
"6283","Horsens",2.04416716087012,"3",49,1,"2024"
"6284","Horsens",1.6073988834886,"3",49,2,"2024"
"6285","Horsens",1.6073988834886,"3",49,2,"3034"
"6286","Horsens",1.98867905886569,"3",49,1,"2529"
"6287","Horsens",1.76626646271476,"3",49,4,"2529"
"6288","Horsens",1.76626646271476,"3",49,4,"2529"
"6289","Horsens",1.76626646271476,"3",49,4,"2529"
"6290","Horsens",1.76626646271476,"3",49,4,"2529"
"6291","Horsens",1.91333238587914,"2",49,1,"3034"
"6292","Horsens",1.74755568870867,"2",49,2,"2024"
"6293","Horsens",1.74755568870867,"2",49,2,"3034"
"6294","Horsens",1.59836100485283,"3",49,1,"2529"
"6295","Hvidovre",2.04410212254176,"2",49,1,"3034"
"6296","Hvidovre",1.91589890217528,"3",49,1,"2529"
"6297","Hvidovre",2.07454033866681,"3",49,3,"2529"
"6298","Hvidovre",2.07454033866681,"3",49,3,"3539"
"6299","Hvidovre",2.07454033866681,"3",49,3,"3539"
"6300","Hvidovre",1.88305387096943,"2",49,2,"2529"
"6301","Hvidovre",1.88305387096943,"2",49,2,"3034"
"6302","Hvidovre",2.03498260823028,"1",49,3,"2024"
"6303","Hvidovre",2.03498260823028,"1",49,3,"2529"
"6304","Hvidovre",2.03498260823028,"1",49,3,"3034"
"6305","Hvidovre",1.90989168210114,"1",49,2,"3034"
"6306","Hvidovre",1.90989168210114,"1",49,2,"3034"
"6307","Hvidovre",1.85137511243718,"3",49,3,"3034"
"6308","Hvidovre",1.85137511243718,"3",49,3,"3034"
"6309","Hvidovre",1.85137511243718,"3",49,3,"4044"
"6310","Hvidovre",1.65557851025348,"2",49,2,"2024"
"6311","Hvidovre",1.65557851025348,"2",49,2,"3034"
"6312","Hvidovre",1.78971074127258,"2",49,2,"3034"
"6313","Hvidovre",1.78971074127258,"2",49,2,"3539"
"6314","Hvidovre",1.77846137288724,"1",49,1,"2024"
"6315","Hvidovre",1.50545576351578,"3",49,2,"2024"
"6316","Hvidovre",1.50545576351578,"3",49,2,"3539"
"6317","Hvidovre",2.26822855863353,"3",49,3,"2529"
"6318","Hvidovre",2.26822855863353,"3",49,3,"3539"
"6319","Hvidovre",2.26822855863353,"3",49,3,"3539"
"6320","Hvidovre",1.97993828266312,"3",49,1,"1519"
"6321","Hvidovre",2.14102947953542,"3",49,5,"2024"
"6322","Hvidovre",2.14102947953542,"3",49,5,"2529"
"6323","Hvidovre",2.14102947953542,"3",49,5,"2529"
"6324","Hvidovre",2.14102947953542,"3",49,5,"3034"
"6325","Hvidovre",2.14102947953542,"3",49,5,"3539"
"6326","Hvidovre",1.65459465314012,"1",49,2,"3034"
"6327","Hvidovre",1.65459465314012,"1",49,2,"3034"
"6328","Hvidovre",1.80020600314506,"3",49,4,"2024"
"6329","Hvidovre",1.80020600314506,"3",49,4,"2529"
"6330","Hvidovre",1.80020600314506,"3",49,4,"3539"
"6331","Hvidovre",1.80020600314506,"3",49,4,"3539"
"6332","Hvidovre",1.88782236051722,"1",49,3,"2024"
"6333","Hvidovre",1.88782236051722,"1",49,3,"2529"
"6334","Hvidovre",1.88782236051722,"1",49,3,"3539"
"6335","Hvidovre",1.9720124507493,"3",49,1,"3034"
"6336","Hvidovre",1.73709690506764,"2",49,3,"2529"
"6337","Hvidovre",1.73709690506764,"2",49,3,"2529"
"6338","Hvidovre",1.73709690506764,"2",49,3,"3034"
"6339","Hvidovre",1.78176955802772,"1",49,1,"3539"
"6340","Hvidovre",1.85596010905224,"3",49,2,"3034"
"6341","Hvidovre",1.85596010905224,"3",49,2,"3034"
"6342","Hvidovre",1.76139667353433,"2",49,3,"2024"
"6343","Hvidovre",1.76139667353433,"2",49,3,"2529"
"6344","Hvidovre",1.76139667353433,"2",49,3,"3034"
"6345","Hvidovre",1.72277103441082,"2",49,2,"3539"
"6346","Hvidovre",1.72277103441082,"2",49,2,"4549"
"6347","Hvidovre",1.4749801411229,"3",49,3,"2529"
"6348","Hvidovre",1.4749801411229,"3",49,3,"3034"
"6349","Hvidovre",1.4749801411229,"3",49,3,"4044"
"6350","Hvidovre",2.04608730597873,"2",49,3,"2529"
"6351","Hvidovre",2.04608730597873,"2",49,3,"3034"
"6352","Hvidovre",2.04608730597873,"2",49,3,"3539"
"6353","Hvidovre",2.15101869139265,"3",49,1,"3034"
"6354","Hvidovre",1.93017489900924,"3",49,4,"2529"
"6355","Hvidovre",1.93017489900924,"3",49,4,"2529"
"6356","Hvidovre",1.93017489900924,"3",49,4,"3034"
"6357","Hvidovre",1.93017489900924,"3",49,4,"3034"
"6358","Hvidovre",1.76426979249219,"1",49,3,"2529"
"6359","Hvidovre",1.76426979249219,"1",49,3,"3034"
"6360","Hvidovre",1.76426979249219,"1",49,3,"3539"
"6361","Hvidovre",1.73132920113535,"2",49,3,"2529"
"6362","Hvidovre",1.73132920113535,"2",49,3,"3034"
"6363","Hvidovre",1.73132920113535,"2",49,3,"3034"
"6364","Hvidovre",1.8262848570318,"3",49,1,"3539"
"6365","Hvidovre",2.00825981486161,"3",49,2,"3034"
"6366","Hvidovre",2.00825981486161,"3",49,2,"4044"
"6367","Hvidovre",1.71627848566388,"3",49,3,"2529"
"6368","Hvidovre",1.71627848566388,"3",49,3,"2529"
"6369","Hvidovre",1.71627848566388,"3",49,3,"3034"
"6370","Hvidovre",1.87415203399874,"1",49,1,"2529"
"6371","Hvidovre",1.83378205353431,"3",49,1,"3539"
"6372","Hvidovre",1.75090424485977,"2",49,1,"2529"
"6373","Hvidovre",1.95251636998709,"3",49,4,"2529"
"6374","Hvidovre",1.95251636998709,"3",49,4,"3034"
"6375","Hvidovre",1.95251636998709,"3",49,4,"3034"
"6376","Hvidovre",1.95251636998709,"3",49,4,"3539"
"6377","Hvidovre",1.78075471216666,"3",49,4,"1519"
"6378","Hvidovre",1.78075471216666,"3",49,4,"2529"
"6379","Hvidovre",1.78075471216666,"3",49,4,"2529"
"6380","Hvidovre",1.78075471216666,"3",49,4,"3034"
