Municipality,Fertility Rate,socio_economic_class,Age,Children,15-19,20-24,25-29,30-34,35-39,40-44,45-49
Hedensted,2.1698698529662366,3,49,1,0,0,0,1,0,0,0
Hedensted,1.9742340867497097,3,49,2,0,0,1,0,1,0,0
Hedensted,2.010240704485464,1,49,3,0,0,3,0,0,0,0
Hedensted,1.9413133321635798,1,49,1,0,0,1,0,0,0,0
Hedensted,2.1183112573427745,3,49,1,0,0,1,0,0,0,0
Hedensted,1.612194233392314,1,49,1,0,0,0,1,0,0,0
Hedensted,2.168843714047795,3,49,3,0,0,2,1,0,0,0
Hedensted,2.5100310227092777,1,49,1,0,0,1,0,0,0,0
Hedensted,2.1085726364720143,3,49,2,0,0,0,1,0,1,0
Hedensted,2.1181758150769316,3,49,4,0,0,2,1,1,0,0
Hedensted,2.2992314685506927,3,49,0,0,0,0,0,0,0,0
Hedensted,1.975883380900259,3,49,3,0,0,1,2,0,0,0
Hedensted,2.1804500707862333,3,49,2,0,0,1,1,0,0,0
Hedensted,1.9071242105045187,1,49,1,0,0,0,0,1,0,0
Hedensted,2.2327455200629585,2,49,3,0,1,1,1,0,0,0
Hedensted,1.9642699979745313,3,49,1,0,0,0,0,1,0,0
Hedensted,2.013635214657258,3,49,3,0,0,2,1,0,0,0
Hedensted,1.6671030262180146,3,49,2,0,0,1,1,0,0,0
Herlev,1.630199398114889,3,49,1,0,0,0,1,0,0,0
Herlev,1.7558193766878827,3,49,1,0,0,0,1,0,0,0
Herlev,1.64654871610312,2,49,0,0,0,0,0,0,0,0
Herlev,1.7534824647491953,3,49,0,0,0,0,0,0,0,0
Herlev,1.8168583711198967,3,49,2,0,0,0,1,1,0,0
Herlev,2.057502555790264,1,49,3,0,0,1,1,1,0,0
Herlev,1.8786364480401199,3,49,2,0,1,0,1,0,0,0
Herlev,1.7748328961918522,3,49,3,0,0,2,0,0,1,0
Herlev,1.8596651267432232,3,49,2,0,1,0,1,0,0,0
Herlev,1.8363916964223759,1,49,3,0,0,1,1,1,0,0
Herlev,1.959131363549264,3,49,1,0,0,0,1,0,0,0
Herlev,1.8668041431196682,1,49,1,0,0,1,0,0,0,0
Herlev,1.9366149590257031,1,49,3,0,0,3,0,0,0,0
Herlev,1.9880449346287195,1,49,5,0,0,3,2,0,0,0
Herlev,1.7729023695381456,1,49,2,0,0,1,0,0,1,0
Herlev,1.814215008807563,2,49,1,0,0,1,0,0,0,0
Herlev,1.7489551787129587,1,49,0,0,0,0,0,0,0,0
Herlev,1.9908578955516287,3,49,1,0,0,1,0,0,0,0
Herlev,1.710089562530578,3,49,4,0,0,3,1,0,0,0
Herlev,1.7423654254783978,3,49,1,0,0,0,0,0,1,0
Herlev,1.7607711659564582,3,49,2,0,0,2,0,0,0,0
Herlev,1.5295128963360725,3,49,1,0,0,0,1,0,0,0
Herlev,1.6497788517598604,2,49,1,0,0,0,1,0,0,0
Herlev,1.6676045268795168,3,49,1,0,0,1,0,0,0,0
Herlev,1.8215951115435327,3,49,4,0,2,1,1,0,0,0
Herlev,1.9109375275596585,3,49,1,0,0,0,1,0,0,0
Herlev,1.9355791234528272,1,49,4,0,1,2,0,1,0,0
Herlev,2.035376143167811,3,49,2,0,0,0,1,1,0,0
Herlev,1.887969162176593,1,49,1,0,0,1,0,0,0,0
Herlev,1.539205311048761,1,49,1,0,0,1,0,0,0,0
Herlev,1.7893607069116213,3,49,2,0,0,1,0,1,0,0
Herlev,2.0453168305790497,3,49,1,0,0,1,0,0,0,0
Herlev,1.8117944089484406,3,49,3,0,1,1,1,0,0,0
Herlev,1.9142828371877412,3,49,0,0,0,0,0,0,0,0
Herlev,1.8773221602111834,3,49,1,0,0,0,1,0,0,0
Herlev,1.9869162410878387,3,49,2,0,0,0,1,1,0,0
Herlev,2.061080320001668,2,49,0,0,0,0,0,0,0,0
Herlev,1.649688623209232,1,49,3,0,0,1,2,0,0,0
Herlev,1.825189942520193,3,49,5,0,1,2,2,0,0,0
Herlev,1.6892811398946699,1,49,4,0,1,0,1,2,0,0
Herlev,1.9217719391730939,2,49,4,0,0,1,2,1,0,0
Herlev,1.566830326476797,2,49,0,0,0,0,0,0,0,0
Herlev,1.4179211622024426,2,49,1,0,0,1,0,0,0,0
Herlev,1.9755082364230843,3,49,2,0,0,2,0,0,0,0
Herlev,1.7061731200096826,3,49,3,0,1,2,0,0,0,0
Herlev,1.5010007460458852,1,49,1,0,0,0,0,1,0,0
Herlev,1.6922497519661746,3,49,2,0,0,0,1,1,0,0
Herlev,1.6701437004097732,3,49,2,0,0,1,1,0,0,0
Herlev,1.7615952507568846,3,49,1,0,0,0,1,0,0,0
Herlev,1.5443372992768325,1,49,0,0,0,0,0,0,0,0
Herning,1.96735453269423,1,49,2,0,0,1,1,0,0,0
Herning,2.0486222730716195,3,49,2,0,0,2,0,0,0,0
Herning,1.8270424997606454,3,49,2,0,0,2,0,0,0,0
Herning,2.177135831408918,2,49,1,0,1,0,0,0,0,0
Herning,2.1239256023012234,3,49,1,0,1,0,0,0,0,0
Herning,2.319748849031308,1,49,1,0,0,0,1,0,0,0
Herning,1.7041552153202733,3,49,0,0,0,0,0,0,0,0
Herning,2.1770027168738806,3,49,1,0,0,0,1,0,0,0
Herning,1.649257723485843,1,49,0,0,0,0,0,0,0,0
Herning,1.9021002319770475,3,49,2,0,0,1,1,0,0,0
Herning,1.9949367935741913,1,49,2,0,1,0,1,0,0,0
Herning,1.877314401942586,3,49,2,0,0,1,0,1,0,0
Herning,1.988515977330855,2,49,3,0,0,3,0,0,0,0
Herning,2.2058320247115932,3,49,5,0,1,2,2,0,0,0
Herning,1.7758001601152098,3,49,4,0,0,1,2,1,0,0
Herning,2.05243304967663,1,49,2,0,0,1,0,1,0,0
Herning,2.0557065324834145,3,49,1,0,0,0,0,1,0,0
Herning,1.85562451905695,3,49,1,0,0,0,0,1,0,0
Herning,2.0579918801627053,2,49,2,0,1,0,0,1,0,0
Herning,2.0181802610665884,3,49,0,0,0,0,0,0,0,0
Herning,1.8329642096612677,2,49,2,0,0,1,1,0,0,0
Herning,2.1331010248428806,3,49,3,0,0,1,1,1,0,0
Herning,2.341867664790548,3,49,3,0,0,1,1,1,0,0
Herning,1.915557860438501,3,49,4,0,1,2,1,0,0,0
Herning,1.982865950584783,1,49,3,0,1,1,1,0,0,0
Herning,1.715952557115798,3,49,2,0,0,1,0,1,0,0
Herning,1.9753101814026264,1,49,3,0,1,0,1,1,0,0
Herning,2.165409980341877,3,49,0,0,0,0,0,0,0,0
Herning,2.239609441338593,2,49,4,0,1,1,0,1,1,0
Herning,1.8115101035567536,3,49,3,0,0,1,2,0,0,0
Herning,2.0781026354153425,3,49,1,0,0,0,1,0,0,0
Herning,2.006573949660686,2,49,2,0,0,1,0,0,1,0
Herning,2.0992129742229126,3,49,4,0,0,2,2,0,0,0
Herning,2.1183535654901116,3,49,3,0,0,1,2,0,0,0
Herning,1.9852099899959876,2,49,2,0,0,1,1,0,0,0
Herning,1.654536957539223,3,49,2,0,0,0,2,0,0,0
Herning,1.671490972254833,1,49,1,0,0,1,0,0,0,0
Herning,2.086234578141649,2,49,4,0,0,3,1,0,0,0
Herning,2.200662184295013,1,49,3,0,0,2,1,0,0,0
Herning,2.0998030985809324,3,49,1,0,0,0,1,0,0,0
Herning,2.001087154286174,3,49,1,0,0,0,0,1,0,0
Herning,2.1743279264144766,1,49,4,0,1,2,0,1,0,0
Herning,1.7577554760777945,3,49,3,0,0,2,0,1,0,0
Herning,1.6811228182777203,3,49,2,0,0,0,2,0,0,0
Herning,2.0585972210430468,1,49,2,1,0,0,1,0,0,0
Herning,2.56431559766158,2,49,2,0,0,0,1,0,1,0
Herning,1.9713659465839155,3,49,1,0,0,0,1,0,0,0
Herning,1.7806882819020715,3,49,1,0,1,0,0,0,0,0
Herning,2.046006649102339,1,49,3,0,1,2,0,0,0,0
Herning,1.712949031661147,3,49,3,0,0,1,2,0,0,0
Herning,2.0568496760520927,1,49,2,0,1,0,0,1,0,0
Herning,1.9818261924661569,3,49,3,0,1,0,2,0,0,0
Herning,2.0774209721402017,2,49,5,0,1,2,1,0,1,0
Herning,2.2184279857125477,2,49,3,0,0,2,1,0,0,0
Herning,2.0773287507977383,2,49,1,0,0,1,0,0,0,0
Herning,2.0390133091988014,3,49,1,0,0,0,0,1,0,0
Herning,1.6231580291562357,3,49,4,0,0,2,2,0,0,0
Herning,2.1849322339964545,3,49,0,0,0,0,0,0,0,0
Herning,1.8766261497686705,3,49,2,0,0,1,0,1,0,0
Herning,1.9857063254256704,2,49,1,0,0,0,0,0,1,0
Herning,2.1128411172088235,3,49,1,0,0,1,0,0,0,0
Herning,1.7621052547409706,1,49,3,0,0,0,1,2,0,0
Herning,2.087223470030488,3,49,0,0,0,0,0,0,0,0
Herning,2.1448649718085844,3,49,2,0,0,0,1,1,0,0
Herning,1.908041362509392,1,49,0,0,0,0,0,0,0,0
Herning,1.7149470486639722,2,49,0,0,0,0,0,0,0,0
Herning,1.9020586111307378,2,49,0,0,0,0,0,0,0,0
Herning,1.5688556962113491,3,49,2,0,0,0,1,1,0,0
Herning,2.362291395194172,2,49,3,0,0,0,3,0,0,0
Herning,1.9442907463339754,1,49,4,0,1,2,1,0,0,0
Herning,1.7877160179655114,1,49,3,0,0,1,1,1,0,0
Herning,1.802440174394854,3,49,2,0,0,1,1,0,0,0
Herning,1.6420339061104403,3,49,1,0,0,1,0,0,0,0
Herning,2.0857471127884843,3,49,1,0,0,0,1,0,0,0
Herning,1.7139596074025376,1,49,5,0,1,1,2,1,0,0
Herning,2.065151302155962,3,49,2,0,0,0,1,1,0,0
Herning,2.0025882466961518,3,49,2,0,0,1,1,0,0,0
Herning,2.222919474072646,3,49,2,0,0,2,0,0,0,0
Herning,1.8555974735779728,3,49,2,0,0,1,1,0,0,0
Herning,1.9004139909871607,3,49,1,0,1,0,0,0,0,0
Herning,1.8643500759384264,3,49,4,0,0,0,2,1,1,0
Herning,1.8298005027830668,3,49,5,0,0,2,1,2,0,0
Herning,1.94616624652465,1,49,2,0,0,1,1,0,0,0
Herning,2.2509704734528753,1,49,4,0,1,1,1,1,0,0
Herning,1.8672482918070992,3,49,4,0,1,1,1,1,0,0
Herning,1.7723924635477823,3,49,2,0,0,2,0,0,0,0
Herning,1.7198067630940952,3,49,2,0,0,1,1,0,0,0
Herning,1.9930283508765367,1,49,4,0,1,1,1,1,0,0
Herning,1.9989384581519671,1,49,1,0,0,0,1,0,0,0
Herning,2.031490728151279,3,49,4,0,0,1,2,1,0,0
Herning,2.2306828500488467,3,49,1,0,0,0,0,1,0,0
Herning,2.0162277604044174,1,49,1,0,0,0,0,1,0,0
Herning,2.006403099645185,3,49,1,0,0,0,1,0,0,0
Herning,2.3544761036885045,1,49,3,0,0,1,2,0,0,0
Herning,2.197788793490854,3,49,3,0,1,1,1,0,0,0
Herning,2.3644804919974574,3,49,3,0,0,1,2,0,0,0
Herning,2.1827624695376686,1,49,0,0,0,0,0,0,0,0
Herning,1.9581532520699183,3,49,1,0,0,0,1,0,0,0
Herning,2.215879933105623,3,49,3,0,0,1,2,0,0,0
Herning,2.36195403063929,3,49,1,0,1,0,0,0,0,0
Herning,1.7884885919756395,3,49,2,0,0,1,1,0,0,0
Herning,1.9758173347164847,3,49,1,0,0,0,1,0,0,0
Herning,1.8131324503937003,1,49,1,0,0,0,1,0,0,0
Herning,1.9672575158661423,3,49,1,0,0,1,0,0,0,0
Herning,2.3100630455357614,2,49,3,0,0,1,2,0,0,0
Herning,2.134807162417384,3,49,2,0,0,1,1,0,0,0
Herning,2.135501664380761,3,49,2,0,1,0,0,1,0,0
Herning,2.2226238190476013,3,49,1,0,0,0,1,0,0,0
Herning,2.153318550992598,3,49,2,0,0,0,2,0,0,0
Herning,2.012714679018287,3,49,1,0,0,0,0,0,1,0
Herning,2.2384007977530396,1,49,1,0,0,0,1,0,0,0
Herning,2.289784478998194,1,49,1,0,1,0,0,0,0,0
Herning,2.1542527375613933,1,49,1,0,0,1,0,0,0,0
Herning,1.854240948644731,2,49,1,0,0,1,0,0,0,0
Herning,2.1286804348898536,3,49,2,0,0,1,1,0,0,0
Herning,1.774241815639523,1,49,1,0,1,0,0,0,0,0
Herning,2.1535717676746318,3,49,2,0,1,0,1,0,0,0
Herning,1.777863589501013,3,49,3,0,0,1,1,1,0,0
Herning,1.7364723703919185,3,49,1,0,0,1,0,0,0,0
Herning,2.1491930015360623,3,49,1,0,0,0,0,1,0,0
Herning,2.1188016142745347,1,49,3,0,1,2,0,0,0,0
Herning,1.900051931711584,1,49,1,0,0,0,1,0,0,0
Herning,2.096912599402724,3,49,3,0,0,1,2,0,0,0
Herning,2.067015327677636,2,49,0,0,0,0,0,0,0,0
Herning,1.8926504838827696,2,49,4,0,2,1,1,0,0,0
Herning,2.0163019754437546,3,49,1,0,0,0,0,1,0,0
Herning,2.2744469169515558,2,49,2,0,0,2,0,0,0,0
Herning,2.0927187029053043,1,49,1,0,0,1,0,0,0,0
Herning,1.6642466171058639,3,49,5,0,1,2,0,1,1,0
Herning,1.8096661632646134,3,49,2,0,0,1,1,0,0,0
Herning,2.2421946618200623,2,49,2,0,0,0,2,0,0,0
Herning,1.9940796022377727,3,49,2,0,1,1,0,0,0,0
Herning,2.010988564998587,1,49,2,0,2,0,0,0,0,0
Herning,2.00102690919639,3,49,5,0,0,2,2,1,0,0
Herning,2.4222424703918146,3,49,1,0,0,0,1,0,0,0
Herning,1.9571390105699864,3,49,1,0,0,1,0,0,0,0
Herning,2.0029588260769167,2,49,2,0,0,1,0,0,1,0
Herning,2.0597983064055727,3,49,1,0,0,0,0,1,0,0
Herning,2.0672754735921997,3,49,2,0,0,0,1,1,0,0
Herning,1.9336542520949533,3,49,2,0,0,0,2,0,0,0
Herning,1.9364977222838136,3,49,0,0,0,0,0,0,0,0
Holstebro,1.5789531269041195,3,49,3,0,0,1,1,1,0,0
Holstebro,1.9425792628732532,3,49,0,0,0,0,0,0,0,0
Holstebro,1.7154945568048163,2,49,2,0,1,1,0,0,0,0
Holstebro,1.6983469463254512,3,49,0,0,0,0,0,0,0,0
Holstebro,1.8023073262418277,2,49,1,0,0,0,1,0,0,0
Holstebro,1.8915568915136602,2,49,4,0,1,2,1,0,0,0
Holstebro,1.7608483828231172,3,49,1,0,0,0,1,0,0,0
Holstebro,2.0395028102316966,3,49,1,0,0,0,1,0,0,0
Holstebro,1.693510738859855,1,49,1,0,1,0,0,0,0,0
Holstebro,1.8997227588236953,3,49,2,0,0,1,1,0,0,0
Holstebro,1.711498619958604,2,49,3,0,1,0,2,0,0,0
Holstebro,1.7994119626964464,3,49,1,0,0,0,1,0,0,0
Holstebro,1.6865140615594971,3,49,2,0,0,0,1,1,0,0
Holstebro,1.6771315639938809,1,49,2,0,0,2,0,0,0,0
Holstebro,1.8321549997707074,3,49,2,0,0,2,0,0,0,0
Holstebro,1.8227325197172572,1,49,0,0,0,0,0,0,0,0
Holstebro,2.003686202710797,3,49,1,0,1,0,0,0,0,0
Holstebro,1.8698085236031503,3,49,1,0,0,1,0,0,0,0
Holstebro,1.9078386033439838,3,49,1,0,0,0,1,0,0,0
Holstebro,1.8071413875228832,2,49,2,0,1,0,1,0,0,0
Holstebro,1.9304304911768897,3,49,1,0,0,0,1,0,0,0
Holstebro,1.5609545002357654,1,49,1,0,0,0,0,1,0,0
Holstebro,1.7600982576651658,3,49,0,0,0,0,0,0,0,0
Holstebro,1.9147572288050492,2,49,3,0,0,0,1,2,0,0
Holstebro,1.7715169698125568,3,49,1,0,0,0,1,0,0,0
Holstebro,1.9262862028876846,1,49,3,0,0,2,1,0,0,0
Holstebro,1.824563722443808,3,49,0,0,0,0,0,0,0,0
Holstebro,1.8108798940383302,3,49,2,0,0,0,2,0,0,0
Holstebro,1.9796491468069766,1,49,1,0,1,0,0,0,0,0
Holstebro,1.6560642717612073,1,49,2,0,0,2,0,0,0,0
Holstebro,2.130642096139724,3,49,4,1,0,1,1,1,0,0
Holstebro,1.9507366195823963,3,49,2,0,0,1,1,0,0,0
Holstebro,1.7966064247670281,1,49,3,0,0,2,1,0,0,0
Holstebro,2.166196550313119,3,49,4,0,1,0,1,1,1,0
Holstebro,1.9416709683609612,3,49,4,0,0,3,1,0,0,0
Holstebro,1.7959049574842603,3,49,1,0,0,0,1,0,0,0
Holstebro,2.0257712028145525,2,49,1,0,0,1,0,0,0,0
Holstebro,1.640568606766876,3,49,4,0,0,1,1,1,1,0
Holstebro,1.9118965305425664,2,49,3,0,0,1,1,1,0,0
Holstebro,1.6524047598404703,3,49,2,0,0,0,1,1,0,0
Holstebro,1.5179973925718229,3,49,3,0,0,2,0,1,0,0
Holstebro,1.645731836539967,3,49,1,0,0,1,0,0,0,0
Holstebro,1.6969440708161527,2,49,2,0,0,0,2,0,0,0
Holstebro,1.7262711805189292,2,49,1,0,0,1,0,0,0,0
Holstebro,1.8850037648182714,3,49,0,0,0,0,0,0,0,0
Holstebro,1.7310327712920484,3,49,3,0,0,1,1,1,0,0
Holstebro,1.8911912060221467,2,49,1,0,0,0,0,1,0,0
Holstebro,1.7001374119639068,3,49,2,0,0,2,0,0,0,0
Holstebro,1.6866779363611895,3,49,0,0,0,0,0,0,0,0
Holstebro,1.6068027422734419,3,49,0,0,0,0,0,0,0,0
Holstebro,1.4978248826609493,2,49,0,0,0,0,0,0,0,0
Holstebro,1.875301117440245,3,49,3,0,0,1,2,0,0,0
Holstebro,2.0989512072300993,1,49,2,0,0,1,0,1,0,0
Holstebro,1.5500763728602749,3,49,2,0,0,1,1,0,0,0
Holstebro,1.7831076373932566,3,49,3,0,1,1,0,1,0,0
Holstebro,2.014729843122833,1,49,2,0,0,2,0,0,0,0
Holstebro,2.0996824554147078,1,49,2,0,0,2,0,0,0,0
Holstebro,1.8837935597081539,2,49,2,0,0,0,1,1,0,0
Holstebro,1.6147797906482722,3,49,4,0,0,2,2,0,0,0
Holstebro,1.7826850981708013,3,49,2,0,1,1,0,0,0,0
Holstebro,1.5133412511627626,3,49,1,0,0,0,1,0,0,0
Holstebro,1.81671077924173,2,49,2,0,1,1,0,0,0,0
Holstebro,1.826541090627841,1,49,0,0,0,0,0,0,0,0
Holstebro,2.0558781870807437,2,49,2,0,1,1,0,0,0,0
Holstebro,1.9401840833752702,3,49,3,0,0,1,1,1,0,0
Holstebro,1.874730720196435,3,49,1,0,0,1,0,0,0,0
Holstebro,1.893513574182304,1,49,3,0,0,2,1,0,0,0
Holstebro,1.5492173605395418,3,49,0,0,0,0,0,0,0,0
Holstebro,1.4801089744979614,1,49,0,0,0,0,0,0,0,0
Holstebro,1.961848796373236,3,49,0,0,0,0,0,0,0,0
Holstebro,1.534701282497963,3,49,1,0,0,0,1,0,0,0
Holstebro,2.1904905336573615,2,49,2,0,0,1,1,0,0,0
Holstebro,1.7391182847559918,3,49,3,0,0,1,1,1,0,0
Holstebro,1.7357745339448165,2,49,2,0,0,1,1,0,0,0
Holstebro,1.714026378228782,3,49,1,0,0,0,1,0,0,0
Holstebro,1.7972450754612963,3,49,5,0,1,3,1,0,0,0
Holstebro,1.5244797063942208,1,49,2,0,0,0,2,0,0,0
Holstebro,2.011521729514096,3,49,2,0,0,1,1,0,0,0
Holstebro,1.965411453665531,3,49,1,0,0,1,0,0,0,0
Holstebro,2.0292789064772356,3,49,2,0,0,0,2,0,0,0
Holstebro,1.9979448847553982,3,49,2,0,0,2,0,0,0,0
Holstebro,1.8801027198529967,3,49,3,0,0,1,1,0,1,0
Holstebro,1.6848680803883238,3,49,4,0,1,0,1,2,0,0
Holstebro,1.9345295379791936,2,49,2,0,0,2,0,0,0,0
Holstebro,1.9123268314564552,1,49,2,0,2,0,0,0,0,0
Holstebro,1.7594075960960316,3,49,3,0,1,2,0,0,0,0
Holstebro,1.6801646953235219,3,49,2,0,0,1,0,0,1,0
Holstebro,1.853152614806163,2,49,6,0,2,1,3,0,0,0
Holstebro,1.8538489899668806,3,49,1,0,0,0,0,0,1,0
Holstebro,1.9050551618996328,3,49,2,0,1,1,0,0,0,0
Holstebro,1.928823485030558,3,49,2,0,0,0,2,0,0,0
Holstebro,1.7391590466927849,2,49,3,0,1,1,1,0,0,0
Holstebro,2.0000801600039306,3,49,2,0,0,0,2,0,0,0
Horsens,2.067210239152869,3,49,1,0,0,0,0,1,0,0
Horsens,1.8542464801357401,1,49,1,0,0,0,1,0,0,0
Horsens,1.8495129815452431,3,49,2,0,0,1,0,1,0,0
Horsens,1.7253546626345209,1,49,0,0,0,0,0,0,0,0
Horsens,1.8197638032425767,2,49,2,0,1,1,0,0,0,0
Horsens,1.6158045847841929,3,49,1,0,0,0,0,1,0,0
Horsens,1.7775415736326798,3,49,1,0,0,0,1,0,0,0
Horsens,1.8267063422408372,1,49,2,0,1,1,0,0,0,0
Horsens,1.9776984592018267,1,49,1,0,0,1,0,0,0,0
Horsens,1.9249389345456713,3,49,2,0,1,1,0,0,0,0
Horsens,1.8354759370621816,1,49,0,0,0,0,0,0,0,0
Horsens,1.5780162835150249,3,49,3,0,0,0,2,1,0,0
Horsens,1.4241472690514392,2,49,2,0,0,0,2,0,0,0
Horsens,1.6484181560857192,1,49,4,0,0,2,0,2,0,0
Horsens,1.8235180910294433,3,49,2,0,1,0,1,0,0,0
Horsens,2.082736465577933,3,49,0,0,0,0,0,0,0,0
Horsens,1.7878844080599756,1,49,1,0,0,1,0,0,0,0
Horsens,1.5628112584260279,1,49,1,0,0,0,1,0,0,0
Horsens,2.0099496515521307,3,49,1,0,0,0,1,0,0,0
Horsens,2.0141102443595855,3,49,0,0,0,0,0,0,0,0
Horsens,1.5685249205269673,1,49,2,0,0,1,1,0,0,0
Horsens,1.900750626877854,3,49,2,0,1,0,1,0,0,0
Horsens,1.8951726497612738,3,49,4,0,1,2,1,0,0,0
Horsens,1.6811292268816946,1,49,2,0,0,1,1,0,0,0
Horsens,2.0037143377713322,3,49,0,0,0,0,0,0,0,0
Horsens,1.4829292059081034,2,49,3,0,1,0,2,0,0,0
Horsens,1.808781357084934,3,49,0,0,0,0,0,0,0,0
Horsens,1.7588647883287711,3,49,2,0,0,1,1,0,0,0
Horsens,2.0876842637240305,1,49,0,0,0,0,0,0,0,0
Horsens,1.7576047948545437,3,49,1,0,0,1,0,0,0,0
Horsens,1.8881548121905054,3,49,1,0,0,0,0,0,1,0
Horsens,1.6002518020242014,2,49,1,0,0,0,0,1,0,0
Horsens,1.9259191949073715,2,49,5,1,0,1,2,1,0,0
Horsens,1.7655888530084727,3,49,2,0,0,1,1,0,0,0
Horsens,1.9385734933464815,1,49,2,0,0,2,0,0,0,0
Horsens,1.9685077467132188,1,49,0,0,0,0,0,0,0,0
Horsens,1.790600326544701,3,49,4,0,0,2,2,0,0,0
Horsens,1.7472494448715576,1,49,2,0,0,1,1,0,0,0
Horsens,1.6588096190186425,1,49,4,1,0,0,2,1,0,0
Horsens,1.8447944101313616,1,49,1,0,0,1,0,0,0,0
Horsens,1.567060532831545,3,49,2,0,0,0,1,1,0,0
Horsens,1.6521966098167278,3,49,1,0,1,0,0,0,0,0
Horsens,1.716219128593411,3,49,4,0,0,2,2,0,0,0
Horsens,1.7353965739980426,3,49,3,0,0,2,1,0,0,0
Horsens,1.7498202612720577,3,49,3,0,0,1,1,1,0,0
Horsens,1.5457044585777469,3,49,1,0,0,0,1,0,0,0
Horsens,1.6521132443189774,1,49,2,0,0,0,2,0,0,0
Horsens,2.021549890855097,3,49,2,0,0,1,1,0,0,0
Horsens,1.7794833531374918,3,49,2,0,0,1,1,0,0,0
Horsens,1.6653135038353895,2,49,2,1,0,1,0,0,0,0
Horsens,1.7710438076718646,3,49,2,0,1,0,1,0,0,0
Horsens,2.1126978520769137,3,49,2,0,0,1,1,0,0,0
Horsens,1.7993445424378893,2,49,5,0,1,1,3,0,0,0
Horsens,1.9693410249837726,3,49,2,0,0,0,0,2,0,0
Horsens,2.213905108665633,3,49,0,0,0,0,0,0,0,0
Horsens,1.663111441159299,3,49,1,0,0,0,1,0,0,0
Horsens,1.5637650680451851,3,49,4,1,0,2,0,1,0,0
Horsens,1.93334767917855,1,49,1,0,0,0,0,1,0,0
Horsens,1.831294974697373,1,49,2,0,1,0,1,0,0,0
Horsens,2.141957237039687,3,49,2,0,0,1,1,0,0,0
Horsens,1.7353850434131348,2,49,1,0,1,0,0,0,0,0
Horsens,1.5559442404816561,3,49,0,0,0,0,0,0,0,0
Horsens,1.7981115533107286,3,49,3,0,0,1,2,0,0,0
Horsens,1.7455192892194928,1,49,2,0,0,0,2,0,0,0
Horsens,1.7432899237037844,3,49,2,0,0,1,1,0,0,0
Horsens,2.1748256461976943,2,49,4,0,0,2,1,1,0,0
Horsens,1.7014643832935712,2,49,2,0,0,1,0,1,0,0
Horsens,2.097052360522034,3,49,3,0,0,2,0,1,0,0
Horsens,1.6786847646503529,1,49,2,0,1,1,0,0,0,0
Horsens,1.670858472607834,3,49,1,0,0,1,0,0,0,0
Horsens,1.7253738094001934,3,49,1,0,1,0,0,0,0,0
Horsens,2.069033455369757,1,49,0,0,0,0,0,0,0,0
Horsens,1.792443174787452,1,49,2,0,1,0,1,0,0,0
Horsens,1.6182219056162737,3,49,1,0,0,1,0,0,0,0
Horsens,1.7998447216227238,1,49,2,0,0,0,2,0,0,0
Horsens,1.8053874013452713,1,49,3,0,0,0,2,1,0,0
Horsens,1.9360767001932317,1,49,1,0,0,0,1,0,0,0
Horsens,2.0371287518291217,3,49,2,0,0,2,0,0,0,0
Horsens,1.7762400422814852,3,49,1,0,0,1,0,0,0,0
Horsens,1.3719437885986077,3,49,4,0,0,2,2,0,0,0
Horsens,1.7933344269559897,3,49,2,0,0,0,1,1,0,0
Horsens,1.508819546780915,3,49,1,0,0,1,0,0,0,0
Horsens,1.8149141012125323,1,49,2,0,0,0,0,1,1,0
Horsens,1.5996505066917226,3,49,1,0,0,1,0,0,0,0
Horsens,1.7107208531543723,3,49,2,0,0,0,2,0,0,0
Horsens,1.7175335235345994,3,49,4,0,0,3,1,0,0,0
Horsens,2.0264872166701187,2,49,1,0,0,0,0,1,0,0
Horsens,1.8792055350425434,3,49,1,0,0,0,0,1,0,0
Horsens,1.4364645602204122,3,49,0,0,0,0,0,0,0,0
Horsens,1.9242505867831066,1,49,1,0,0,0,0,1,0,0
Horsens,1.8583395478165263,3,49,0,0,0,0,0,0,0,0
Horsens,2.0237035115390754,2,49,2,0,0,1,0,1,0,0
Horsens,2.0468704228634085,2,49,0,0,0,0,0,0,0,0
Horsens,1.8327241755016084,1,49,1,0,1,0,0,0,0,0
Horsens,1.8086328008207457,3,49,2,0,0,1,1,0,0,0
Horsens,1.716174143993663,3,49,1,0,0,0,0,1,0,0
Horsens,1.8055312621084594,3,49,6,0,1,2,2,1,0,0
Horsens,1.969383817358341,2,49,3,0,0,0,3,0,0,0
Horsens,1.7007209488981763,1,49,2,0,0,1,0,1,0,0
Horsens,1.4425314448192657,2,49,3,0,0,0,2,1,0,0
Horsens,1.9145740683586516,3,49,3,0,0,1,2,0,0,0
Horsens,1.8872112605267835,3,49,2,0,1,0,0,1,0,0
Horsens,1.9068353691664408,3,49,2,0,0,2,0,0,0,0
Horsens,1.771358267910189,3,49,4,1,0,0,1,1,1,0
Horsens,1.6655079613121495,2,49,2,0,1,1,0,0,0,0
Horsens,1.9753954665088844,3,49,0,0,0,0,0,0,0,0
Horsens,1.738120006692257,3,49,1,0,0,1,0,0,0,0
Horsens,1.7151741598585544,3,49,3,0,0,2,0,1,0,0
Horsens,1.9294795178656348,1,49,1,0,0,1,0,0,0,0
Horsens,1.9528076739095315,3,49,3,0,0,0,2,1,0,0
Horsens,2.004176248876251,3,49,1,0,0,1,0,0,0,0
Horsens,1.8989424183183559,3,49,3,0,0,1,1,0,1,0
