Municipality,Fertility Rate,socio_economic_class,Age,Children,15-19,20-24,25-29,30-34,35-39,40-44,45-49
Aarhus,1.8660321691540038,2,49,6,0,2,1,1,1,0,1
Aarhus,1.5285554926720972,3,49,4,0,1,0,2,1,0,0
Aarhus,1.581212507438764,1,49,2,0,1,1,0,0,0,0
Aarhus,1.5551626687797677,3,49,6,1,0,1,2,1,0,1
Aarhus,1.4224896341523658,3,49,4,1,0,2,0,0,1,0
Aarhus,1.7782330528113977,3,49,4,0,0,2,0,1,1,0
Aarhus,1.6748799896675877,1,49,0,0,0,0,0,0,0,0
Aarhus,1.5082187152607158,1,49,2,0,0,1,1,0,0,0
Aarhus,1.7197062555255451,1,49,4,0,1,2,1,0,0,0
Aarhus,1.6856063064805573,3,49,5,1,0,1,1,2,0,0
Aarhus,1.5705217284817723,2,49,5,0,0,0,3,1,0,1
Aarhus,1.7305042143779412,3,49,2,0,1,0,1,0,0,0
Aarhus,2.064731827729146,1,49,2,1,0,1,0,0,0,0
Aarhus,1.4302601820995704,3,49,2,0,0,0,1,0,1,0
Aarhus,1.5100018747549078,3,49,6,0,1,1,2,0,2,0
Aarhus,1.5187983551972064,1,49,3,0,1,1,1,0,0,0
Aarhus,1.7359626515570656,3,49,5,2,0,0,1,0,1,1
Aarhus,1.4725030437412294,3,49,5,1,0,1,1,1,1,0
Aarhus,1.7987352020171363,3,49,3,0,0,0,1,1,1,0
Aarhus,1.6668979441585212,1,49,2,0,0,0,1,0,1,0
Aarhus,1.7078855022436001,1,49,4,0,1,2,1,0,0,0
Aarhus,1.551368317551257,3,49,2,0,0,1,0,0,0,1
Aarhus,1.7393008828990597,2,49,8,1,1,1,2,1,2,0
Aarhus,1.2229620438709918,3,49,4,1,2,0,1,0,0,0
Aarhus,1.655074007859726,2,49,6,0,3,2,1,0,0,0
Aarhus,1.510787496271419,1,49,6,0,2,3,0,0,1,0
Aarhus,1.851849351978919,2,49,8,2,2,1,3,0,0,0
Aarhus,1.6358583058422855,3,49,2,1,0,0,0,0,1,0
Aarhus,1.5264302186756307,3,49,4,0,1,2,1,0,0,0
Aarhus,1.8951821658883707,3,49,1,0,0,1,0,0,0,0
Aarhus,1.5083386797102323,3,49,7,1,1,1,4,0,0,0
Aarhus,1.43180626999452,3,49,4,0,1,0,1,0,2,0
Aarhus,1.4602476393892037,1,49,2,0,0,1,1,0,0,0
Aarhus,1.5506541169501806,3,49,5,1,1,1,2,0,0,0
Aarhus,1.980341110238527,3,49,1,0,0,0,0,0,0,1
Aarhus,1.2433994353248599,3,49,4,1,0,1,0,2,0,0
Aarhus,1.9350612486346457,3,49,6,0,1,3,1,1,0,0
Aarhus,1.7646662453656807,1,49,4,0,0,2,2,0,0,0
Aarhus,1.439745610753437,2,49,1,0,0,0,1,0,0,0
Aarhus,1.449524117824336,1,49,4,0,0,2,2,0,0,0
Aarhus,1.4137444655732851,3,49,4,0,0,1,1,1,1,0
Aarhus,1.398507344457191,3,49,4,0,1,1,1,1,0,0
Aarhus,1.4236962798739363,2,49,6,0,1,2,3,0,0,0
Aarhus,1.4244911634687552,3,49,2,1,1,0,0,0,0,0
Aarhus,1.395755750997907,2,49,3,0,0,1,1,1,0,0
Aarhus,1.5674526612467545,3,49,3,1,1,0,1,0,0,0
Aarhus,1.7279433282035193,2,49,6,0,1,1,1,2,0,1
Aarhus,1.4233698014310807,2,49,4,1,0,1,0,1,0,1
Aarhus,1.3845533196767845,2,49,3,0,0,1,0,0,1,1
Aarhus,1.6457186828929309,3,49,5,0,1,4,0,0,0,0
Aarhus,1.4973607171356915,3,49,7,1,1,4,1,0,0,0
Aarhus,1.6526210820092133,2,49,3,1,1,1,0,0,0,0
Aarhus,1.3969634928504606,2,49,6,1,0,0,3,1,0,1
Aarhus,1.5285099717968764,1,49,4,0,0,2,2,0,0,0
Aarhus,1.663526417657334,3,49,4,0,0,1,2,1,0,0
Aarhus,1.546246742880826,1,49,2,0,0,1,1,0,0,0
Aarhus,1.3707306527784375,3,49,2,0,0,1,0,1,0,0
Aarhus,1.4556898713139712,3,49,4,0,0,2,2,0,0,0
Aarhus,1.57857669849148,3,49,1,0,1,0,0,0,0,0
Aarhus,1.5907489428407828,3,49,2,0,0,0,1,1,0,0
Aarhus,1.5448271332155425,3,49,5,0,1,2,1,0,1,0
Aarhus,1.648617412427657,2,49,4,0,1,0,1,0,2,0
Aarhus,1.7059456640627184,2,49,5,1,0,1,0,1,2,0
Aarhus,1.7146954790161832,3,49,6,1,2,0,2,1,0,0
Aarhus,1.5504695472906718,3,49,4,0,2,0,1,1,0,0
Aarhus,1.4041757905646357,2,49,6,0,0,2,2,0,1,1
Aarhus,1.4853220137708545,1,49,1,0,0,1,0,0,0,0
Aarhus,1.719286654658367,3,49,1,0,0,0,1,0,0,0
Aarhus,1.5528099743740371,3,49,5,0,1,1,1,2,0,0
Aarhus,1.307712573549236,3,49,2,1,0,0,0,0,1,0
Aarhus,1.3474093969261345,2,49,4,0,0,1,2,1,0,0
Aarhus,1.8184664408216373,2,49,4,0,1,1,2,0,0,0
Aarhus,1.6673674135217593,3,49,6,1,1,1,2,0,0,1
Aarhus,1.5818426869322562,2,49,4,0,0,1,2,0,1,0
Aarhus,1.6079242519352357,3,49,2,0,1,1,0,0,0,0
Aarhus,1.7364424324259207,3,49,4,0,0,2,2,0,0,0
Aarhus,1.880082905207143,3,49,4,1,0,1,1,0,0,1
Aarhus,1.857156804792657,3,49,3,0,0,0,2,0,1,0
Aarhus,1.6215769673339806,3,49,4,0,1,1,0,0,2,0
Aarhus,1.2602260021632579,1,49,4,0,1,2,1,0,0,0
Aarhus,1.6581862199028743,3,49,6,0,1,2,2,1,0,0
Aarhus,1.5495804140416813,2,49,3,0,0,2,0,1,0,0
Aarhus,1.5537875489809103,3,49,2,0,0,0,2,0,0,0
Aarhus,1.3814379458556234,3,49,2,0,0,1,1,0,0,0
Aarhus,1.487849232753398,3,49,3,0,1,1,1,0,0,0
Aarhus,1.5908614911956729,3,49,7,1,0,3,1,2,0,0
Aarhus,1.3676893347859822,1,49,2,0,0,1,1,0,0,0
Aarhus,1.5498247200160666,3,49,6,0,1,0,2,1,2,0
Aarhus,1.3634666648854925,3,49,5,1,0,0,2,2,0,0
Aarhus,1.665788674091628,2,49,5,0,0,0,3,1,0,1
Aarhus,1.587916309291549,3,49,5,1,0,2,2,0,0,0
Aarhus,1.4966046730524005,3,49,3,0,0,2,1,0,0,0
Aarhus,1.40869053458959,2,49,3,0,0,1,2,0,0,0
Aarhus,1.6635830910944946,3,49,2,0,0,1,0,0,1,0
Aarhus,1.5361433617001357,1,49,2,0,0,1,1,0,0,0
Aarhus,1.6728715955818272,2,49,4,0,1,0,1,0,1,1
Aarhus,1.633573535379126,3,49,4,0,0,1,1,0,1,1
Aarhus,1.6655479312607864,2,49,3,1,1,0,0,0,0,1
Aarhus,1.833974014282405,2,49,10,1,1,3,3,1,0,1
Aarhus,1.7548538637532873,3,49,5,1,0,0,3,1,0,0
Aarhus,1.478546874739919,3,49,3,0,0,1,1,0,1,0
Aarhus,1.6564776107983052,3,49,5,0,1,1,1,1,1,0
Aarhus,1.4800142593017382,3,49,4,0,1,1,0,1,0,1
Aarhus,1.7007731578295906,3,49,4,0,1,2,0,1,0,0
Aarhus,1.7817607173698118,2,49,4,0,0,2,0,0,2,0
Aarhus,1.59244300543883,2,49,6,0,3,1,1,1,0,0
Aarhus,1.5452392877821195,3,49,6,1,2,0,1,0,2,0
Aarhus,1.7291926052951034,1,49,2,0,0,1,0,0,1,0
Aarhus,1.5199879643759844,3,49,5,0,1,0,3,1,0,0
Aarhus,1.4665501392103726,3,49,0,0,0,0,0,0,0,0
Aarhus,1.3684916873322233,2,49,5,0,1,1,1,0,2,0
Aarhus,1.4465991307016977,2,49,5,0,1,3,1,0,0,0
Aarhus,1.8720583834893472,2,49,5,0,0,2,3,0,0,0
Aarhus,1.5131207596254423,1,49,1,0,1,0,0,0,0,0
Aarhus,1.5925841211541405,3,49,2,0,0,0,1,1,0,0
Aarhus,1.95667341764405,3,49,7,1,1,3,1,0,1,0
Aarhus,1.414686918493721,2,49,10,0,3,2,2,1,2,0
Aarhus,1.7992921987404409,3,49,4,0,1,0,2,1,0,0
Aarhus,1.6358037746051417,3,49,6,1,1,1,1,1,1,0
Aarhus,1.768823138347113,1,49,4,0,0,2,2,0,0,0
Aarhus,1.3921527240339155,3,49,4,1,1,1,1,0,0,0
Aarhus,1.6416394601210282,3,49,4,0,0,1,1,1,1,0
Aarhus,1.6921561311947606,3,49,3,0,2,1,0,0,0,0
Aarhus,1.7698129477811484,3,49,7,0,1,1,1,1,1,2
Aarhus,1.3392349991715524,2,49,4,0,0,0,1,1,2,0
Aarhus,1.514996598930384,3,49,4,0,0,0,2,1,1,0
Aarhus,1.8516243490463968,1,49,2,0,1,0,1,0,0,0
Aarhus,1.767120441420239,2,49,5,1,1,0,1,0,0,2
Aarhus,1.6794281188558713,3,49,2,0,0,0,0,0,2,0
Aarhus,1.6943102084335064,2,49,4,0,1,1,1,1,0,0
Aarhus,1.6172166979765201,3,49,3,1,0,1,0,0,1,0
Aarhus,1.6329968929746712,1,49,3,0,0,2,0,1,0,0
Aarhus,1.5949497458618587,2,49,2,0,0,1,1,0,0,0
Aarhus,1.5468027019709392,3,49,7,0,0,3,2,1,0,1
Aarhus,1.609817498396214,3,49,2,0,0,0,2,0,0,0
Aarhus,1.252137687347215,3,49,1,0,0,0,1,0,0,0
Aarhus,1.870570885589242,3,49,4,0,0,1,2,1,0,0
Aarhus,1.7557854926182754,2,49,9,1,0,4,2,1,1,0
Aarhus,1.5963966789180477,3,49,4,0,0,1,2,1,0,0
Aarhus,1.4324004541594755,3,49,6,0,1,2,2,0,0,1
Aarhus,1.6385766077566504,2,49,4,0,0,1,1,0,1,1
Aarhus,1.7706536563499724,2,49,3,0,0,1,1,0,0,1
Aarhus,1.7216768518301913,2,49,3,0,0,0,2,1,0,0
Aarhus,1.1572525322736833,3,49,6,0,0,3,0,1,1,1
Aarhus,1.9820898442743373,2,49,3,1,0,0,1,1,0,0
Aarhus,1.6964911330225436,2,49,4,0,0,0,2,1,1,0
Aarhus,1.7480920891157496,2,49,4,0,0,1,0,0,2,1
Aarhus,1.9451484277096158,3,49,6,0,0,1,3,0,1,1
Aarhus,1.7155123940368047,1,49,0,0,0,0,0,0,0,0
Aarhus,1.509690694415057,3,49,2,0,0,0,1,0,1,0
Aarhus,1.7428288131545095,3,49,5,1,0,1,2,1,0,0
Aarhus,1.3467962447585058,3,49,1,1,0,0,0,0,0,0
Aarhus,1.2674982480567363,3,49,4,0,2,1,0,0,1,0
Aarhus,1.5495279482374746,2,49,8,1,2,3,0,1,1,0
Aarhus,1.2005224413207167,3,49,3,0,0,1,2,0,0,0
Aarhus,1.793270352087027,1,49,2,0,0,2,0,0,0,0
Aarhus,1.577981627061137,3,49,2,0,0,1,0,0,0,1
Aarhus,1.607721503520966,1,49,2,0,1,0,1,0,0,0
Aarhus,1.4250720558597836,3,49,4,1,1,0,1,0,1,0
Aarhus,1.4755595396040786,3,49,5,0,0,3,1,1,0,0
Aarhus,1.7233191471946592,3,49,2,0,0,1,0,1,0,0
Aarhus,1.5041335887917717,3,49,3,0,1,2,0,0,0,0
Aarhus,1.786122249261548,1,49,1,0,1,0,0,0,0,0
Aarhus,1.4965271971791538,3,49,3,0,0,1,2,0,0,0
Aarhus,1.8474809774275107,1,49,1,0,0,0,1,0,0,0
Aarhus,1.569155595453595,3,49,5,0,1,1,1,1,1,0
Aarhus,1.6704729615630094,1,49,1,0,1,0,0,0,0,0
Aarhus,1.6359148858466321,1,49,3,0,2,1,0,0,0,0
Aarhus,1.7027029345730376,3,49,3,1,0,1,0,0,0,1
Aarhus,1.6356408071384927,3,49,4,0,0,2,1,1,0,0
Aarhus,1.4598097780710753,3,49,5,0,0,2,1,1,0,1
Aarhus,1.6778897902768,2,49,2,0,1,0,0,0,1,0
Aarhus,1.798185526778375,2,49,7,1,0,2,0,1,3,0
Aarhus,1.7624712009217935,3,49,5,0,1,2,2,0,0,0
Aarhus,1.2946172841174526,3,49,7,0,2,2,1,1,1,0
Aarhus,1.607094429198698,3,49,1,0,0,1,0,0,0,0
Aarhus,1.5786370648881503,3,49,4,1,0,2,1,0,0,0
Aarhus,1.3987741374144704,3,49,5,0,1,3,0,1,0,0
Aarhus,1.7321019951281529,3,49,3,0,0,1,1,0,1,0
Aarhus,1.7315288584944608,1,49,2,0,0,1,1,0,0,0
Aarhus,1.7281900939522925,1,49,0,0,0,0,0,0,0,0
Aarhus,1.4794610345780692,1,49,1,0,0,0,1,0,0,0
Aarhus,1.5231560421750385,1,49,2,0,0,1,0,1,0,0
Aarhus,1.828796086278498,3,49,6,0,0,2,1,3,0,0
Aarhus,1.477284212873893,3,49,7,1,0,2,2,1,1,0
Aarhus,1.7002830615715832,3,49,2,0,0,0,0,0,2,0
Aarhus,1.6818045821962526,2,49,5,1,0,1,3,0,0,0
Aarhus,1.4336898514011007,3,49,4,1,0,2,0,1,0,0
Aarhus,1.7794408863079918,3,49,8,1,1,0,2,3,1,0
Aarhus,1.4433302872321347,3,49,2,0,0,0,1,1,0,0
Aarhus,1.8084835179461156,2,49,2,0,0,0,0,1,1,0
Aarhus,1.9427003405016001,3,49,3,0,0,2,1,0,0,0
Aarhus,1.6432209311449697,3,49,2,0,0,1,0,0,1,0
Aarhus,1.5822955471672446,3,49,4,0,0,3,0,0,1,0
Aarhus,1.4628643441937734,2,49,2,0,0,1,1,0,0,0
Aarhus,1.4316825987767867,1,49,2,0,0,0,1,1,0,0
Aarhus,1.8521630554107342,1,49,1,0,0,0,1,0,0,0
Aarhus,1.4032900261422299,3,49,5,0,0,1,3,0,1,0
Aarhus,1.4723613578934354,3,49,6,0,1,3,2,0,0,0
Aarhus,1.6038574231407876,3,49,5,0,0,1,2,1,0,1
Aarhus,1.8429496543977444,2,49,9,0,1,2,1,3,1,1
Aarhus,1.6468211384247105,2,49,4,1,1,0,1,1,0,0
Aarhus,1.47934630697264,2,49,3,0,1,0,0,2,0,0
Aarhus,1.5641083431250224,3,49,3,0,1,1,0,0,1,0
Aarhus,1.3402015960036118,1,49,3,0,0,2,1,0,0,0
Aarhus,1.4976076028580485,3,49,2,0,0,0,1,0,0,1
Aarhus,1.4109880819847695,1,49,0,0,0,0,0,0,0,0
Aarhus,1.748014811125333,3,49,2,0,0,0,0,1,1,0
Aarhus,1.6831242467305858,2,49,3,0,0,2,1,0,0,0
Aarhus,1.3344844759495937,1,49,2,0,0,1,0,1,0,0
Aarhus,1.736487972853091,3,49,6,0,1,1,2,2,0,0
Aarhus,1.5173045301170223,3,49,4,0,0,2,1,0,0,1
Aarhus,1.5304926689704443,1,49,4,0,0,1,2,1,0,0
Aarhus,1.797204011187165,1,49,1,0,0,0,1,0,0,0
Aarhus,1.5891135998126713,2,49,5,2,0,2,0,1,0,0
Aarhus,1.6475251664745296,3,49,2,0,1,1,0,0,0,0
Aarhus,1.6942845736158199,3,49,1,0,1,0,0,0,0,0
Aarhus,1.6113432341335197,2,49,4,1,2,0,1,0,0,0
Aarhus,1.4617103669746032,1,49,0,0,0,0,0,0,0,0
Aarhus,1.652856969405214,3,49,6,0,0,3,2,1,0,0
Aarhus,1.6740015914803967,3,49,5,1,1,0,2,0,0,1
Aarhus,1.4032283327728352,2,49,4,0,1,0,1,1,1,0
Aarhus,1.5335543034805474,2,49,2,1,0,0,1,0,0,0
Aarhus,1.7369349380277264,3,49,3,0,1,2,0,0,0,0
Aarhus,1.5176514209036394,3,49,2,0,0,0,1,1,0,0
Aarhus,1.4783608406751807,3,49,4,0,0,2,1,1,0,0
Aarhus,1.7422098072532464,3,49,1,0,0,1,0,0,0,0
Aarhus,1.6643590783100197,3,49,5,0,2,0,2,1,0,0
Aarhus,1.4436338151906456,2,49,7,1,1,1,2,1,0,1
Aarhus,1.8130430063571241,3,49,2,0,0,1,1,0,0,0
Aarhus,1.3875859337651182,2,49,6,1,0,1,0,1,2,1
Aarhus,1.705240061373888,3,49,7,1,1,1,2,0,1,1
Aarhus,1.966069548975917,3,49,5,1,0,1,2,1,0,0
Aarhus,1.5583860589819636,3,49,8,0,2,2,2,2,0,0
Aarhus,1.7753425995783867,3,49,4,0,0,0,2,2,0,0
Aarhus,1.4327851877429585,3,49,1,1,0,0,0,0,0,0
Aarhus,1.6289429845704544,1,49,0,0,0,0,0,0,0,0
Aarhus,1.4962166496483569,3,49,4,0,1,1,1,1,0,0
Aarhus,1.7648555934845271,2,49,3,0,0,1,2,0,0,0
Aarhus,1.5246610298593186,2,49,4,0,0,2,1,1,0,0
Aarhus,1.6075069371378037,3,49,3,0,0,1,0,1,1,0
Aarhus,1.554924154705536,1,49,1,0,1,0,0,0,0,0
Aarhus,1.6627229352617718,3,49,1,0,0,1,0,0,0,0
Aarhus,1.3529021682900464,3,49,2,0,1,1,0,0,0,0
Aarhus,1.5684642409971754,3,49,6,1,2,2,0,1,0,0
Aarhus,1.6508211476513224,2,49,4,0,1,2,1,0,0,0
Aarhus,1.4541535144468276,3,49,3,1,0,0,0,1,1,0
Aarhus,1.6756126352169363,3,49,1,0,0,1,0,0,0,0
Aarhus,1.4352161124604408,3,49,3,0,0,2,1,0,0,0
Aarhus,1.5791466717692095,1,49,3,0,0,1,1,1,0,0
Aarhus,1.9060278050137525,2,49,2,0,0,1,1,0,0,0
Aarhus,1.5956273326515718,3,49,6,0,1,0,2,1,0,2
Aarhus,1.4617116572328248,1,49,2,0,0,1,1,0,0,0
Aarhus,1.527926194030369,3,49,3,0,0,1,0,1,0,1
Aarhus,1.38668352305958,3,49,2,0,0,0,2,0,0,0
Aarhus,1.6396130176679398,1,49,3,0,0,2,1,0,0,0
Aarhus,1.687115850612702,1,49,2,0,0,0,1,0,1,0
Aarhus,1.396456703992225,1,49,0,0,0,0,0,0,0,0
Aarhus,1.8366826940760186,3,49,5,0,0,1,1,2,1,0
Aarhus,1.5111536999509798,1,49,1,0,0,0,1,0,0,0
Aarhus,1.6581478097048545,3,49,3,0,0,1,1,1,0,0
Aarhus,1.6074444714479368,3,49,4,1,0,1,1,0,1,0
Aarhus,1.597383080975857,3,49,4,0,1,1,1,1,0,0
Aarhus,1.732761907536071,1,49,2,0,1,0,0,1,0,0
Aarhus,1.7600744731236504,1,49,1,0,1,0,0,0,0,0
Aarhus,1.8372781861856158,2,49,4,1,0,1,1,0,1,0
Aarhus,1.8111221231340107,3,49,7,2,1,1,0,2,1,0
Aarhus,1.8212250941037067,3,49,7,0,2,1,2,0,2,0
Aarhus,1.8228120287655414,1,49,2,0,0,0,1,1,0,0
Aarhus,1.7897430482906125,3,49,4,0,1,0,2,1,0,0
Aarhus,1.5256618179551664,2,49,4,1,1,2,0,0,0,0
Aarhus,1.5888698339648926,3,49,4,1,0,1,1,1,0,0
Aarhus,1.5295156202546494,3,49,3,1,0,0,1,0,0,1
Aarhus,1.5321516389192178,3,49,3,0,0,1,0,1,1,0
Aarhus,1.6678249973661443,1,49,0,0,0,0,0,0,0,0
Aarhus,1.775523973797042,3,49,3,1,0,1,1,0,0,0
Aarhus,1.4011741087676606,1,49,2,0,0,2,0,0,0,0
Aarhus,1.6029400833400513,3,49,3,0,1,1,0,1,0,0
Aarhus,1.732794854873052,1,49,1,0,0,1,0,0,0,0
Aarhus,1.6666947592738384,3,49,3,0,0,2,1,0,0,0
Aarhus,1.4463326511907957,3,49,4,0,2,0,1,0,0,1
Aarhus,1.5311946734700923,1,49,4,0,0,4,0,0,0,0
Aarhus,1.6077429862156212,3,49,4,1,1,2,0,0,0,0
Aarhus,1.745314014985821,1,49,1,0,0,0,1,0,0,0
Aarhus,1.6857484379895762,3,49,5,0,2,0,1,1,1,0
Aarhus,1.5224397884654302,1,49,3,0,1,2,0,0,0,0
Aarhus,1.8142027020874407,1,49,1,0,0,1,0,0,0,0
Aarhus,1.6652549776031074,3,49,7,0,1,2,2,0,1,1
Aarhus,1.511039155408541,1,49,1,0,0,1,0,0,0,0
Aarhus,1.8366746218640755,3,49,5,2,2,1,0,0,0,0
Aarhus,1.561669640081678,3,49,7,0,1,1,3,1,1,0
Aarhus,1.3397546078703444,2,49,5,2,1,0,1,0,0,1
Aarhus,1.7936863434550552,3,49,4,1,0,1,1,0,0,1
Aarhus,1.4878111207991036,3,49,4,0,0,1,1,1,1,0
Aarhus,1.9008694867854112,3,49,6,0,1,2,1,2,0,0
Aarhus,1.6937383375069854,2,49,2,0,0,1,0,1,0,0
Aarhus,1.7988976585989551,3,49,7,0,1,1,1,2,2,0
Aarhus,1.5978381546758442,1,49,3,0,0,3,0,0,0,0
Aarhus,2.0292044267049327,3,49,3,0,0,0,2,1,0,0
Aarhus,1.5119948796321796,3,49,5,0,1,3,0,0,1,0
Aarhus,1.3783653216383003,3,49,4,0,0,0,2,1,1,0
Aarhus,1.6847235839622934,2,49,1,1,0,0,0,0,0,0
Aarhus,1.6462303110034373,1,49,1,0,0,0,1,0,0,0
Aarhus,1.5327715108282793,2,49,2,0,0,1,0,0,1,0
Aarhus,1.4529473972847615,1,49,2,0,0,1,1,0,0,0
Aarhus,1.776604711997002,2,49,6,0,1,3,2,0,0,0
Albertslund,1.4982760857843191,3,49,7,2,1,2,1,0,0,1
Albertslund,1.7785385010115975,3,49,5,1,1,0,2,0,1,0
Albertslund,1.769283680307413,2,49,5,0,1,1,2,0,1,0
Albertslund,1.642325149299632,3,49,3,0,0,1,1,1,0,0
Albertslund,1.5558571996348007,3,49,3,0,0,0,0,2,0,1
Albertslund,1.5770708688641994,3,49,6,1,1,2,1,1,0,0
Albertslund,1.4514857711018538,3,49,7,0,0,2,2,2,1,0
Albertslund,1.676245197886343,1,49,2,0,0,0,1,1,0,0
Albertslund,1.7143705839325325,2,49,5,1,0,1,1,1,1,0
Albertslund,1.814595292025806,3,49,7,0,1,2,1,2,1,0
Albertslund,1.6081254904922568,1,49,1,0,0,0,0,1,0,0
Albertslund,1.623784997945278,2,49,3,0,0,1,1,0,0,1
Albertslund,1.8760179326191064,3,49,3,0,0,2,0,0,0,1
Albertslund,1.6631177363864071,2,49,4,0,0,2,0,2,0,0
Albertslund,1.6438363836160828,2,49,4,1,1,1,1,0,0,0
Albertslund,1.6894554946295892,3,49,4,1,0,1,1,0,1,0
Albertslund,1.6843378593523513,3,49,6,0,1,1,2,2,0,0
Albertslund,1.6582979819313997,1,49,3,0,1,1,0,1,0,0
Albertslund,1.4562400161516855,3,49,4,1,1,2,0,0,0,0
Albertslund,1.5674493633903657,2,49,6,2,1,1,2,0,0,0
Albertslund,1.9429868761115785,2,49,7,0,2,3,0,1,1,0
Albertslund,1.9233325605992502,3,49,6,0,2,1,1,0,1,1
Albertslund,1.5634547072801144,3,49,2,0,0,0,2,0,0,0
Albertslund,1.8865710737018115,2,49,7,0,0,2,2,1,1,1
Albertslund,1.6882509764902764,3,49,2,0,0,1,0,1,0,0
Albertslund,1.965762597201197,3,49,6,0,2,3,0,0,0,1
Albertslund,1.8993196130895378,2,49,4,0,0,2,0,2,0,0
Albertslund,1.7494263150781164,3,49,5,0,1,0,2,0,2,0
Albertslund,1.7966094428564663,1,49,1,0,0,0,1,0,0,0
Albertslund,1.3452929775800835,3,49,3,0,1,0,2,0,0,0
Albertslund,1.9073589470867969,3,49,6,3,1,1,1,0,0,0
Albertslund,1.5931375880324767,3,49,6,0,1,2,2,0,1,0
Albertslund,1.444323079419571,2,49,3,1,1,0,1,0,0,0
Albertslund,1.706665895824189,1,49,1,0,0,0,0,1,0,0
Albertslund,1.625660608950794,2,49,6,0,3,1,0,2,0,0
Albertslund,1.707878359319789,3,49,3,0,0,0,3,0,0,0
Albertslund,1.8076556269344861,2,49,8,0,1,1,2,1,2,1
Albertslund,1.4802876849640318,3,49,3,0,0,2,0,1,0,0
Albertslund,1.7868744667497707,3,49,5,0,0,0,5,0,0,0
Albertslund,1.6228651333323056,3,49,4,0,1,1,1,1,0,0
Albertslund,1.5491669512880282,3,49,4,0,0,2,0,1,0,1
Albertslund,1.7619165556203038,3,49,0,0,0,0,0,0,0,0
Albertslund,1.5543566773218376,3,49,2,0,0,0,0,1,1,0
Albertslund,1.529946386673804,3,49,2,0,0,0,0,1,0,1
Albertslund,1.5801075937414806,1,49,0,0,0,0,0,0,0,0
Albertslund,1.7514829192652168,2,49,7,2,2,1,1,0,0,1
Albertslund,1.6638592669916512,2,49,6,0,0,1,1,2,0,2
Assens,2.2488723319923714,3,49,5,1,0,2,1,0,1,0
Assens,1.7333118873012723,3,49,0,0,0,0,0,0,0,0
Assens,2.089298222037832,3,49,4,0,1,0,1,1,1,0
Assens,2.21937797272247,3,49,1,0,0,1,0,0,0,0
Assens,2.163688741518429,2,49,5,1,0,1,2,0,1,0
Assens,1.8826240525048874,3,49,5,1,0,2,1,0,1,0
Assens,2.26853629093614,3,49,2,0,0,1,0,1,0,0
Assens,2.315869432698758,3,49,2,0,0,0,1,0,0,1
Assens,1.908567858789111,1,49,2,0,0,1,0,1,0,0
Assens,2.1182536803419842,3,49,5,0,0,0,1,1,3,0
Assens,1.87675593966549,2,49,7,1,0,3,1,2,0,0
Assens,1.9505695737611213,3,49,5,1,0,2,1,1,0,0
Assens,2.3259003259126056,2,49,7,1,2,2,1,0,0,1
Assens,2.201724823578655,3,49,5,1,1,0,1,1,1,0
Assens,2.184117027138137,1,49,2,0,0,0,2,0,0,0
Assens,2.358130632691473,3,49,5,0,1,0,0,2,2,0
Assens,1.8550933522504742,3,49,2,0,0,0,0,2,0,0
Assens,2.2949400381084466,1,49,0,0,0,0,0,0,0,0
Assens,2.387536579075727,1,49,3,0,1,0,2,0,0,0
Assens,2.176350952286301,1,49,0,0,0,0,0,0,0,0
Assens,2.1416311714083256,3,49,1,0,0,0,0,0,0,1
Assens,1.9977190069531505,3,49,6,0,1,3,1,1,0,0
Assens,2.1508926083827533,1,49,0,0,0,0,0,0,0,0
Assens,1.8243511125825254,2,49,7,3,0,1,2,0,0,1
Assens,2.1447207290573265,3,49,6,1,0,2,3,0,0,0
Assens,2.1484808976847836,3,49,1,0,0,1,0,0,0,0
Assens,2.378836520970804,2,49,1,0,0,0,1,0,0,0
Assens,2.092555577489108,3,49,3,1,0,0,2,0,0,0
Assens,2.2455212934127067,3,49,7,1,2,1,1,0,2,0
Assens,2.3311852441543937,1,49,1,0,0,1,0,0,0,0
Assens,2.128831696700175,3,49,5,0,0,2,2,1,0,0
Assens,2.3169584861483083,2,49,1,0,1,0,0,0,0,0
Assens,2.2578797635775247,3,49,5,0,1,2,1,0,0,1
Assens,2.2811367995952945,2,49,5,0,0,2,1,0,1,1
Assens,2.071237813918829,3,49,2,0,0,1,1,0,0,0
Assens,2.3252109333132562,2,49,6,0,1,1,3,1,0,0
Assens,2.4226848474279965,1,49,1,0,0,1,0,0,0,0
Assens,2.6074499268334934,3,49,2,0,0,1,1,0,0,0
Assens,2.2727121922296103,3,49,4,1,0,1,0,2,0,0
Assens,1.9128128401753028,3,49,2,0,0,0,1,1,0,0
Assens,1.5316201300837902,3,49,2,0,2,0,0,0,0,0
Assens,2.5817635980694997,3,49,4,1,0,3,0,0,0,0
Assens,2.4842052445773875,1,49,1,0,1,0,0,0,0,0
Assens,2.1766437473153193,3,49,6,0,1,1,2,0,1,1
Assens,2.2744266070796737,3,49,1,0,0,1,0,0,0,0
Assens,2.3716647451710435,3,49,5,1,1,1,0,0,1,1
Assens,2.4893177656753362,3,49,4,0,0,2,1,1,0,0
Assens,2.083878122174329,3,49,5,0,2,2,1,0,0,0
Assens,2.6982747397666325,3,49,4,0,1,0,1,1,1,0
Assens,2.266322649930582,3,49,4,0,1,1,1,0,0,1
Assens,2.385624530421002,3,49,9,1,0,2,3,1,1,1
