Municipality,Fertility Rate,socio_economic_class,Age,Children,15-19,20-24,25-29,30-34,35-39,40-44,45-49
Hedensted,1.8406825551668986,1,49,24,4,5,5,5,5,0,0
Hedensted,2.120803011737992,3,49,24,4,5,5,5,5,0,0
Hedensted,1.9827770503810702,1,49,25,5,5,5,5,5,0,0
Hedensted,2.2170479874341433,3,49,24,4,5,5,5,5,0,0
Hedensted,1.6325905280988533,3,49,25,4,5,5,5,5,1,0
Hedensted,2.1676585516734823,1,49,25,5,5,5,5,5,0,0
Hedensted,2.308621171462638,3,49,24,4,5,5,5,5,0,0
Hedensted,1.9329574297209464,2,49,25,5,5,5,5,5,0,0
Hedensted,2.398992130445533,3,49,25,5,5,5,5,5,0,0
Hedensted,2.2165985385323195,3,49,24,4,5,5,5,5,0,0
Hedensted,2.20172373557709,2,49,25,5,5,5,5,5,0,0
Hedensted,2.2047182643902246,3,49,24,4,5,5,5,5,0,0
Hedensted,2.0464872055711725,3,49,25,5,5,5,5,5,0,0
Hedensted,2.2075977007003913,1,49,25,5,5,5,5,5,0,0
Hedensted,1.873230244527525,2,49,25,5,5,5,5,5,0,0
Hedensted,2.3858617374200226,2,49,24,4,5,5,5,5,0,0
Hedensted,2.3788336018543106,1,49,25,5,5,5,5,5,0,0
Hedensted,2.1817940058686274,2,49,24,4,5,5,5,5,0,0
Hedensted,2.2043169317731595,3,49,25,5,5,5,5,5,0,0
Hedensted,2.4555426336270805,3,49,25,5,5,5,5,5,0,0
Hedensted,1.6473759757705628,1,49,25,5,5,5,5,5,0,0
Hedensted,2.3658172602664376,3,49,24,4,5,5,5,5,0,0
Hedensted,2.2560593273444565,3,49,25,5,5,5,5,5,0,0
Hedensted,2.2146890434414166,2,49,25,5,5,5,5,5,0,0
Hedensted,1.894058763177481,1,49,25,5,5,5,5,5,0,0
Hedensted,2.266168166049854,3,49,25,5,5,5,5,5,0,0
Hedensted,1.4678364626047449,2,49,25,5,5,5,5,5,0,0
Hedensted,1.866678579602944,1,49,24,4,5,5,5,5,0,0
Hedensted,2.3492216345186763,3,49,25,5,5,5,5,5,0,0
Hedensted,2.026124889041621,1,49,25,5,5,5,5,5,0,0
Hedensted,1.7277040826395105,3,49,25,5,5,5,5,5,0,0
Hedensted,2.1473256918747956,3,49,24,4,5,5,5,5,0,0
Hedensted,1.8287153126337794,3,49,24,4,5,5,5,5,0,0
Herlev,1.5318494257703907,3,49,24,4,5,5,5,5,0,0
Herlev,1.9819954617120727,3,49,25,5,5,5,5,5,0,0
Herlev,1.5096839548196668,3,49,24,4,5,5,5,5,0,0
Herlev,1.7952241231110018,3,49,25,5,5,5,5,5,0,0
Herlev,1.7915432384625445,3,49,25,5,5,5,5,5,0,0
Herlev,1.419210231870162,2,49,24,4,5,5,5,5,0,0
Herlev,1.8271288580542004,1,49,25,5,5,5,5,5,0,0
Herlev,2.0803250953702124,2,49,24,4,5,5,5,5,0,0
Herlev,1.8291974730748741,2,49,24,4,5,5,5,5,0,0
Herlev,1.9764718444123215,2,49,24,4,5,5,5,5,0,0
Herlev,2.0107944996617144,3,49,25,5,5,5,5,5,0,0
Herlev,1.8521987970909561,3,49,25,5,5,5,5,5,0,0
Herlev,2.050509402357863,1,49,24,4,5,5,5,5,0,0
Herlev,1.7408319589161179,3,49,24,4,5,5,5,5,0,0
Herlev,1.6864122750481367,1,49,25,5,5,5,5,5,0,0
Herlev,1.867953701289182,3,49,26,5,5,5,5,5,1,0
Herlev,1.809632626238506,3,49,26,5,5,5,5,5,1,0
Herlev,1.7115466702596005,3,49,24,4,5,5,5,5,0,0
Herlev,1.9205780068280325,3,49,24,4,5,5,5,5,0,0
Herlev,1.6470712636607785,3,49,25,5,5,5,5,5,0,0
Herlev,1.9436947194636682,3,49,25,5,5,5,5,5,0,0
Herlev,1.8232088579042758,3,49,25,5,5,5,5,5,0,0
Herlev,1.542554948830482,3,49,24,4,5,5,5,5,0,0
Herlev,1.760011863779141,1,49,25,5,5,5,5,5,0,0
Herlev,1.85536122032197,3,49,24,4,5,5,5,5,0,0
Herlev,1.5299481109429713,2,49,25,5,5,5,5,5,0,0
Herlev,1.9481396294880207,2,49,25,5,5,5,5,5,0,0
Herlev,2.088002996829359,1,49,25,4,5,5,5,5,1,0
Herlev,1.595263737436648,3,49,25,5,5,5,5,5,0,0
Herlev,1.5967652391229434,1,49,24,4,5,5,5,5,0,0
Herlev,1.9123864174699041,3,49,24,4,5,5,5,5,0,0
Herlev,1.652855010870356,3,49,24,4,5,5,5,5,0,0
Herlev,1.8446215344847263,3,49,25,5,5,5,5,5,0,0
Herlev,1.86948677017664,2,49,24,4,5,5,5,5,0,0
Herlev,1.7992444766114406,2,49,25,5,5,5,5,5,0,0
Herlev,1.6260408210796469,2,49,25,5,5,5,5,5,0,0
Herlev,2.1795980433165285,3,49,24,4,5,5,5,5,0,0
Herlev,1.875795338999284,3,49,25,5,5,5,5,5,0,0
Herlev,1.6604668169940144,2,49,24,4,5,5,5,5,0,0
Herlev,1.798359457812505,1,49,25,5,5,5,5,5,0,0
Herlev,1.752237231947455,3,49,25,5,5,5,5,5,0,0
Herlev,1.7003568194369165,3,49,25,5,5,5,5,5,0,0
Herlev,1.5893853591103544,2,49,24,4,5,5,5,5,0,0
Herlev,1.80229861574417,1,49,25,5,5,5,5,5,0,0
Herlev,1.8674496825382296,2,49,24,4,5,5,5,5,0,0
Herlev,1.7017930068374667,2,49,25,5,5,5,5,5,0,0
Herlev,1.9572893707898644,3,49,25,5,5,5,5,5,0,0
Herlev,1.809523951279114,3,49,24,4,5,5,5,5,0,0
Herlev,1.735589846010953,2,49,24,4,5,5,5,5,0,0
Herlev,1.8546637860854756,3,49,25,5,5,5,5,5,0,0
Herning,1.7465707732240179,1,49,25,5,5,5,5,5,0,0
Herning,2.0223616047261928,3,49,25,5,5,5,5,5,0,0
Herning,1.8294627195845883,3,49,25,5,5,5,5,5,0,0
Herning,1.9444660384922228,2,49,24,4,5,5,5,5,0,0
Herning,1.8070195184300184,2,49,24,4,5,5,5,5,0,0
Herning,1.7980366754570474,3,49,24,4,5,5,5,5,0,0
Herning,2.1019732056684033,3,49,24,4,5,5,5,5,0,0
Herning,1.6118639602056484,3,49,24,4,5,5,5,5,0,0
Herning,2.384290163824913,3,49,25,5,5,5,5,5,0,0
Herning,1.8734285277501128,1,49,25,5,5,5,5,5,0,0
Herning,2.078130963381603,3,49,24,4,5,5,5,5,0,0
Herning,2.0552411246173428,3,49,25,5,5,5,5,5,0,0
Herning,2.149295523748987,3,49,25,4,5,5,5,5,1,0
Herning,1.7449427694975392,3,49,24,4,5,5,5,5,0,0
Herning,2.0619442010663507,3,49,25,5,5,5,5,5,0,0
Herning,2.452180532396554,2,49,25,5,5,5,5,5,0,0
Herning,1.7301954888468605,3,49,25,5,5,5,5,5,0,0
Herning,2.060274463517281,3,49,24,4,5,5,5,5,0,0
Herning,2.0347823476917113,1,49,24,4,5,5,5,5,0,0
Herning,1.9556067105784394,3,49,25,5,5,5,5,5,0,0
Herning,1.8213066327409142,2,49,24,4,5,5,5,5,0,0
Herning,2.0526911242368313,1,49,24,4,5,5,5,5,0,0
Herning,2.028304105307113,3,49,24,4,5,5,5,5,0,0
Herning,2.0566170602011593,2,49,24,4,5,5,5,5,0,0
Herning,2.141849223283619,3,49,25,5,5,5,5,5,0,0
Herning,2.2296969816304966,3,49,25,4,5,5,5,5,1,0
Herning,1.925825016781847,1,49,25,5,5,5,5,5,0,0
Herning,1.996770595171322,3,49,24,4,5,5,5,5,0,0
Herning,1.851417137554005,2,49,25,5,5,5,5,5,0,0
Herning,2.046388861285524,2,49,25,5,5,5,5,5,0,0
Herning,1.9911275601475422,2,49,25,5,5,5,5,5,0,0
Herning,1.8685395552226665,3,49,24,4,5,5,5,5,0,0
Herning,2.4116443480217535,2,49,25,5,5,5,5,5,0,0
Herning,1.935957292364508,2,49,24,4,5,5,5,5,0,0
Herning,1.477501864813353,3,49,24,4,5,5,5,5,0,0
Herning,2.0812404044957438,3,49,24,4,5,5,5,5,0,0
Herning,2.17809784910939,3,49,25,5,5,5,5,5,0,0
Herning,1.8072956934438376,2,49,25,5,5,5,5,5,0,0
Herning,2.0151967208200583,3,49,24,4,5,5,5,5,0,0
Herning,1.8818033370629137,3,49,24,4,5,5,5,5,0,0
Herning,2.1423601369055185,3,49,24,4,5,5,5,5,0,0
Herning,2.196017904883855,2,49,25,5,5,5,5,5,0,0
Herning,2.03059196256855,3,49,24,4,5,5,5,5,0,0
Herning,1.844447864092878,2,49,24,4,5,5,5,5,0,0
Herning,1.9450246656639225,3,49,24,4,5,5,5,5,0,0
Herning,2.047170031182574,3,49,24,4,5,5,5,5,0,0
Herning,2.3716041496526845,2,49,24,4,5,5,5,5,0,0
Herning,2.1992831901115095,3,49,26,4,5,5,5,5,2,0
Herning,2.0975178711838427,3,49,24,4,5,5,5,5,0,0
Herning,1.998436697687422,3,49,24,4,5,5,5,5,0,0
Herning,2.0056509817443957,2,49,25,5,5,5,5,5,0,0
Herning,2.0106958418744543,3,49,24,4,5,5,5,5,0,0
Herning,2.2557170541427394,2,49,24,4,5,5,5,5,0,0
Herning,2.1507908399654716,3,49,25,5,5,5,5,5,0,0
Herning,1.7365108482651623,2,49,25,5,5,5,5,5,0,0
Herning,2.1419991618170218,1,49,25,5,5,5,5,5,0,0
Herning,1.9263096676375884,3,49,25,5,5,5,5,5,0,0
Herning,2.1629694599724316,2,49,25,5,5,5,5,5,0,0
Herning,2.273629957691924,3,49,24,4,5,5,5,5,0,0
Herning,1.8314926262352462,3,49,25,5,5,5,5,5,0,0
Herning,2.104367972357725,1,49,25,5,5,5,5,5,0,0
Herning,1.913992205815087,3,49,25,5,5,5,5,5,0,0
Herning,1.8606942188888413,3,49,24,4,5,5,5,5,0,0
Herning,1.813588549074421,3,49,24,4,5,5,5,5,0,0
Herning,2.298616385055318,3,49,25,5,5,5,5,5,0,0
Herning,1.792458834511232,3,49,24,4,5,5,5,5,0,0
Herning,1.8702861464995217,1,49,25,5,5,5,5,5,0,0
Herning,1.9140647368067092,3,49,25,5,5,5,5,5,0,0
Herning,1.8030456761680913,3,49,24,4,5,5,5,5,0,0
Herning,1.896170301711699,3,49,24,4,5,5,5,5,0,0
Herning,2.1272562822193173,2,49,25,5,5,5,5,5,0,0
Herning,1.7681206520891521,3,49,24,4,5,5,5,5,0,0
Herning,1.7725812631621105,3,49,24,4,5,5,5,5,0,0
Herning,1.8950303202469914,3,49,24,4,5,5,5,5,0,0
Herning,1.8564011726245235,3,49,25,4,5,5,5,5,1,0
Herning,1.9726607526381028,3,49,25,5,5,5,5,5,0,0
Herning,1.9786408145785064,2,49,24,4,5,5,5,5,0,0
Herning,1.7844865142543294,3,49,25,5,5,5,5,5,0,0
Herning,2.286039091905052,3,49,24,4,5,5,5,5,0,0
Herning,2.2759551105072005,2,49,24,4,5,5,5,5,0,0
Herning,1.9096196054724617,2,49,24,4,5,5,5,5,0,0
Herning,1.899945985718352,3,49,24,4,5,5,5,5,0,0
Herning,1.9050103725174075,2,49,25,5,5,5,5,5,0,0
Herning,1.8563355816190201,3,49,24,4,5,5,5,5,0,0
Herning,2.008653835081304,3,49,25,5,5,5,5,5,0,0
Herning,2.0677539394849433,3,49,25,5,5,5,5,5,0,0
Herning,2.102924032357018,1,49,24,4,5,5,5,5,0,0
Herning,2.2309978933171726,2,49,24,4,5,5,5,5,0,0
Herning,1.9349151803657973,2,49,25,5,5,5,5,5,0,0
Herning,1.9089118949322894,3,49,25,5,5,5,5,5,0,0
Herning,1.9604268434648022,1,49,24,4,5,5,5,5,0,0
Herning,2.078410475408205,1,49,24,4,5,5,5,5,0,0
Herning,1.9728291020488407,2,49,25,5,5,5,5,5,0,0
Herning,2.0182671682039106,3,49,24,4,5,5,5,5,0,0
Herning,2.0103662725195206,1,49,24,4,5,5,5,5,0,0
Herning,2.1565452663909586,1,49,24,4,5,5,5,5,0,0
Herning,1.8242610696356096,3,49,24,4,5,5,5,5,0,0
Herning,1.731166740518732,2,49,24,4,5,5,5,5,0,0
Herning,1.8771082938593961,2,49,24,4,5,5,5,5,0,0
Herning,1.9291113753408213,3,49,25,5,5,5,5,5,0,0
Herning,2.186255501397856,3,49,24,4,5,5,5,5,0,0
Herning,2.4163109954479656,3,49,24,4,5,5,5,5,0,0
Herning,1.848965044335234,1,49,24,4,5,5,5,5,0,0
Herning,2.0522616651480177,3,49,25,5,5,5,5,5,0,0
Herning,1.8246064334459113,1,49,24,4,5,5,5,5,0,0
Herning,1.7265367504613118,1,49,24,4,5,5,5,5,0,0
Herning,2.3334778986139995,2,49,24,4,5,5,5,5,0,0
Herning,1.912947815680731,3,49,24,4,5,5,5,5,0,0
Herning,1.968443089779167,3,49,25,4,5,5,5,5,1,0
Herning,1.9943129939177895,2,49,25,5,5,5,5,5,0,0
Herning,1.7967282626915062,3,49,25,5,5,5,5,5,0,0
Herning,1.6781431400789115,3,49,25,5,5,5,5,5,0,0
Herning,1.689007381706912,1,49,25,5,5,5,5,5,0,0
Herning,1.837512767090161,3,49,26,5,5,5,5,5,1,0
Herning,2.2543858204851928,1,49,25,5,5,5,5,5,0,0
Herning,1.8592339479443853,3,49,25,5,5,5,5,5,0,0
Herning,1.9811803956282505,1,49,24,4,5,5,5,5,0,0
Herning,2.162800439331035,3,49,25,5,5,5,5,5,0,0
Herning,2.011086799473252,2,49,24,4,5,5,5,5,0,0
Herning,1.7830241646725582,2,49,24,4,5,5,5,5,0,0
Herning,2.3490565764041214,3,49,25,5,5,5,5,5,0,0
Herning,2.345678305170004,3,49,24,4,5,5,5,5,0,0
Herning,1.8522172167438684,3,49,24,4,5,5,5,5,0,0
Herning,1.83438435508414,1,49,24,4,5,5,5,5,0,0
Herning,2.057079844486299,2,49,25,5,5,5,5,5,0,0
Herning,1.9293586617723952,3,49,24,4,5,5,5,5,0,0
Herning,2.0373796283496453,2,49,25,5,5,5,5,5,0,0
Herning,2.02881125817702,3,49,24,4,5,5,5,5,0,0
Herning,1.8366746902219238,3,49,25,5,5,5,5,5,0,0
Herning,1.9643640905280895,3,49,25,5,5,5,5,5,0,0
Herning,1.875224253372207,3,49,26,5,5,5,5,5,1,0
Herning,2.1135743970102103,3,49,24,4,5,5,5,5,0,0
Herning,2.036696710556254,3,49,24,4,5,5,5,5,0,0
Herning,2.1975604709283467,3,49,25,5,5,5,5,5,0,0
Herning,2.0138712905535896,1,49,25,4,5,5,5,5,1,0
Herning,2.1415423069760013,3,49,25,5,5,5,5,5,0,0
Herning,2.0592674345349797,2,49,24,4,5,5,5,5,0,0
Herning,2.1555247548099317,2,49,25,5,5,5,5,5,0,0
Herning,1.9075057760777205,3,49,25,5,5,5,5,5,0,0
Herning,1.82477412921445,3,49,25,5,5,5,5,5,0,0
Herning,1.9384994557408872,3,49,24,4,5,5,5,5,0,0
Holstebro,1.8927514588006915,1,49,24,4,5,5,5,5,0,0
Holstebro,1.9874086903790582,2,49,25,5,5,5,5,5,0,0
Holstebro,1.8980933359056134,3,49,25,5,5,5,5,5,0,0
Holstebro,1.6551638618764957,2,49,24,4,5,5,5,5,0,0
Holstebro,1.7736528296164151,2,49,24,4,5,5,5,5,0,0
Holstebro,2.2021950918612414,3,49,24,4,5,5,5,5,0,0
Holstebro,1.7818377398842464,2,49,24,4,5,5,5,5,0,0
Holstebro,1.7637324948977025,3,49,24,4,5,5,5,5,0,0
Holstebro,1.8757175743821366,3,49,25,5,5,5,5,5,0,0
Holstebro,2.1501221152495456,1,49,25,5,5,5,5,5,0,0
Holstebro,1.8316905964139858,3,49,24,4,5,5,5,5,0,0
Holstebro,1.8620604739105229,3,49,24,4,5,5,5,5,0,0
Holstebro,2.0181846878268654,1,49,25,5,5,5,5,5,0,0
Holstebro,1.6258185035516708,3,49,25,5,5,5,5,5,0,0
Holstebro,1.583054206108515,2,49,25,4,5,5,5,5,1,0
Holstebro,1.6540571021091979,2,49,24,4,5,5,5,5,0,0
Holstebro,1.9570583229554241,3,49,25,5,5,5,5,5,0,0
Holstebro,2.044669495236353,3,49,24,4,5,5,5,5,0,0
Holstebro,2.060948178304842,3,49,24,4,5,5,5,5,0,0
Holstebro,1.872667981121084,2,49,25,5,5,5,5,5,0,0
Holstebro,1.9767504583460904,3,49,24,4,5,5,5,5,0,0
Holstebro,1.701021391997382,3,49,25,5,5,5,5,5,0,0
Holstebro,2.0970537040251673,3,49,25,5,5,5,5,5,0,0
Holstebro,1.705763100980759,3,49,25,5,5,5,5,5,0,0
Holstebro,1.987124612276974,1,49,25,5,5,5,5,5,0,0
Holstebro,2.039249057799929,3,49,25,5,5,5,5,5,0,0
Holstebro,1.7852322688290683,2,49,25,5,5,5,5,5,0,0
Holstebro,1.6414782449580418,3,49,25,5,5,5,5,5,0,0
Holstebro,2.0626621737835897,3,49,25,5,5,5,5,5,0,0
Holstebro,2.008287680939149,1,49,25,5,5,5,5,5,0,0
Holstebro,1.8146228428811453,3,49,25,5,5,5,5,5,0,0
Holstebro,1.883347775684689,1,49,25,5,5,5,5,5,0,0
Holstebro,1.6484881714590127,1,49,25,5,5,5,5,5,0,0
Holstebro,1.724744118109656,1,49,25,5,5,5,5,5,0,0
Holstebro,1.9705956919867746,3,49,24,4,5,5,5,5,0,0
Holstebro,1.8520933912971789,3,49,25,5,5,5,5,5,0,0
Holstebro,1.5889958035546703,1,49,24,4,5,5,5,5,0,0
Holstebro,1.9452429233084976,3,49,25,5,5,5,5,5,0,0
Holstebro,1.6621592772624667,3,49,25,4,5,5,5,5,1,0
Holstebro,1.8600976754961085,3,49,24,4,5,5,5,5,0,0
Holstebro,1.6791874687216157,3,49,25,5,5,5,5,5,0,0
Holstebro,1.7829696701969253,2,49,24,4,5,5,5,5,0,0
Holstebro,1.861383449436657,3,49,24,4,5,5,5,5,0,0
Holstebro,1.7837669860043264,2,49,25,5,5,5,5,5,0,0
Holstebro,1.67979676199688,3,49,24,4,5,5,5,5,0,0
Holstebro,2.108628148793828,2,49,25,5,5,5,5,5,0,0
Holstebro,2.2246656870391854,3,49,25,4,5,5,5,5,1,0
Holstebro,1.585051204393207,3,49,25,5,5,5,5,5,0,0
Holstebro,1.7506572319086877,3,49,26,5,5,5,5,5,1,0
Holstebro,1.810560336252156,3,49,24,4,5,5,5,5,0,0
Holstebro,2.0034652203459666,3,49,26,4,5,5,5,5,2,0
Holstebro,1.625892303830115,3,49,24,4,5,5,5,5,0,0
Holstebro,2.028799511938822,3,49,24,4,5,5,5,5,0,0
Holstebro,1.5894391376983186,2,49,25,5,5,5,5,5,0,0
Holstebro,1.878850063313473,1,49,25,5,5,5,5,5,0,0
Holstebro,1.7223179946002736,3,49,24,4,5,5,5,5,0,0
Holstebro,1.8039653482102418,2,49,25,5,5,5,5,5,0,0
Holstebro,1.8380506297872414,3,49,25,5,5,5,5,5,0,0
Holstebro,1.7219842064235782,3,49,25,5,5,5,5,5,0,0
Holstebro,1.624982982674948,3,49,24,4,5,5,5,5,0,0
Holstebro,1.8233649548659685,1,49,25,5,5,5,5,5,0,0
Holstebro,1.6961456631168557,3,49,25,5,5,5,5,5,0,0
Holstebro,1.89878450487915,2,49,25,5,5,5,5,5,0,0
Holstebro,1.9052256294246248,3,49,24,4,5,5,5,5,0,0
Holstebro,1.9863822963375897,3,49,24,4,5,5,5,5,0,0
Holstebro,1.7506410658406204,2,49,25,5,5,5,5,5,0,0
Holstebro,1.8316927788118202,1,49,25,5,5,5,5,5,0,0
Holstebro,1.7421675291404302,1,49,24,4,5,5,5,5,0,0
Holstebro,1.7421957550807516,3,49,25,5,5,5,5,5,0,0
Holstebro,1.5409673746509052,3,49,24,4,5,5,5,5,0,0
Holstebro,1.6412751727400159,3,49,25,5,5,5,5,5,0,0
Holstebro,1.9064075916943937,3,49,24,4,5,5,5,5,0,0
Holstebro,2.03498184275352,3,49,25,5,5,5,5,5,0,0
Holstebro,1.8292818239404487,3,49,25,5,5,5,5,5,0,0
Holstebro,1.5489228105019008,1,49,24,4,5,5,5,5,0,0
Holstebro,1.8480220732768895,3,49,25,5,5,5,5,5,0,0
Holstebro,1.9247611608716866,3,49,24,4,5,5,5,5,0,0
Holstebro,1.8102681488774572,3,49,24,4,5,5,5,5,0,0
Holstebro,1.7076203557249303,1,49,24,4,5,5,5,5,0,0
Holstebro,1.9491874429281695,3,49,25,5,5,5,5,5,0,0
Holstebro,1.8038864521624218,3,49,24,4,5,5,5,5,0,0
Holstebro,2.039583633777219,3,49,25,5,5,5,5,5,0,0
Holstebro,1.7568101145876374,1,49,24,4,5,5,5,5,0,0
Holstebro,1.9806929645209874,2,49,24,4,5,5,5,5,0,0
Holstebro,2.0078313194854576,2,49,25,5,5,5,5,5,0,0
Holstebro,1.688676932510187,3,49,25,5,5,5,5,5,0,0
Holstebro,1.791915154281355,1,49,25,5,5,5,5,5,0,0
Holstebro,1.8059545759000046,3,49,25,5,5,5,5,5,0,0
Holstebro,2.024442672790895,1,49,24,4,5,5,5,5,0,0
Holstebro,1.6658883721902236,1,49,24,4,5,5,5,5,0,0
Holstebro,1.756883619597599,1,49,25,5,5,5,5,5,0,0
Holstebro,1.6750132811301521,3,49,25,5,5,5,5,5,0,0
Holstebro,1.6801788764701198,3,49,24,4,5,5,5,5,0,0
Horsens,1.96128430173143,2,49,25,5,5,5,5,5,0,0
Horsens,1.4458478584030816,3,49,25,5,5,5,5,5,0,0
Horsens,2.203135491506829,3,49,25,5,5,5,5,5,0,0
Horsens,1.9708243631362723,3,49,24,4,5,5,5,5,0,0
Horsens,2.0703429473649986,3,49,24,4,5,5,5,5,0,0
Horsens,1.774090042616709,3,49,24,4,5,5,5,5,0,0
Horsens,1.8408317226908661,3,49,25,5,5,5,5,5,0,0
Horsens,1.8860380056294987,3,49,25,5,5,5,5,5,0,0
Horsens,1.867595395794015,3,49,24,4,5,5,5,5,0,0
Horsens,1.6045686968247461,3,49,24,4,5,5,5,5,0,0
Horsens,1.6893859431717446,3,49,25,5,5,5,5,5,0,0
Horsens,1.9861463094075513,1,49,25,5,5,5,5,5,0,0
Horsens,1.8175973803780285,3,49,25,5,5,5,5,5,0,0
Horsens,2.2415299134168616,3,49,24,4,5,5,5,5,0,0
Horsens,2.1225571486389945,3,49,25,5,5,5,5,5,0,0
Horsens,1.720569384962069,2,49,25,5,5,5,5,5,0,0
Horsens,1.708866750991087,3,49,24,4,5,5,5,5,0,0
Horsens,1.876464908884052,3,49,25,5,5,5,5,5,0,0
Horsens,1.5693987073269855,3,49,25,5,5,5,5,5,0,0
Horsens,1.8823519058365783,2,49,24,4,5,5,5,5,0,0
Horsens,1.5738983035959717,2,49,25,5,5,5,5,5,0,0
Horsens,1.8176938018349849,1,49,25,5,5,5,5,5,0,0
Horsens,1.7927673920710996,2,49,25,5,5,5,5,5,0,0
Horsens,1.4625739262078654,3,49,25,5,5,5,5,5,0,0
Horsens,1.6765642176429145,1,49,25,5,5,5,5,5,0,0
Horsens,1.6765048046048667,3,49,24,4,5,5,5,5,0,0
Horsens,1.879768476552422,2,49,25,5,5,5,5,5,0,0
Horsens,1.571176503120097,1,49,24,4,5,5,5,5,0,0
Horsens,1.8803824895863657,3,49,25,5,5,5,5,5,0,0
Horsens,2.0534138846215546,3,49,24,4,5,5,5,5,0,0
Horsens,1.6812036422514178,1,49,25,5,5,5,5,5,0,0
Horsens,1.4601290092787347,1,49,25,5,5,5,5,5,0,0
Horsens,1.5976148579922622,2,49,24,4,5,5,5,5,0,0
Horsens,1.7864297807534346,1,49,25,5,5,5,5,5,0,0
Horsens,1.7744396707529693,2,49,25,5,5,5,5,5,0,0
Horsens,1.6918209174341003,3,49,25,5,5,5,5,5,0,0
Horsens,1.4287513568377044,3,49,25,5,5,5,5,5,0,0
Horsens,1.9375926252135534,3,49,25,5,5,5,5,5,0,0
Horsens,2.0165417851722354,3,49,24,4,5,5,5,5,0,0
Horsens,1.6327167959070656,2,49,24,4,5,5,5,5,0,0
Horsens,1.792526980105359,2,49,24,4,5,5,5,5,0,0
Horsens,2.101084363003857,3,49,25,5,5,5,5,5,0,0
Horsens,1.8008485517613884,3,49,25,5,5,5,5,5,0,0
Horsens,1.8873126894270633,3,49,24,4,5,5,5,5,0,0
Horsens,2.019154347492728,3,49,25,5,5,5,5,5,0,0
Horsens,1.8222149925494195,3,49,24,4,5,5,5,5,0,0
Horsens,1.6173582327378901,3,49,24,4,5,5,5,5,0,0
Horsens,1.3976274141270109,2,49,25,5,5,5,5,5,0,0
Horsens,1.8631632199206927,3,49,25,4,5,5,5,5,1,0
Horsens,1.8483322185585855,2,49,25,5,5,5,5,5,0,0
Horsens,2.038700635908582,3,49,25,5,5,5,5,5,0,0
Horsens,1.8542420685064318,2,49,24,4,5,5,5,5,0,0
Horsens,1.5520583634518978,3,49,24,4,5,5,5,5,0,0
Horsens,1.6414368654128038,3,49,26,5,5,5,5,5,1,0
Horsens,1.8736090935322813,1,49,24,4,5,5,5,5,0,0
Horsens,1.7912774687932183,2,49,25,5,5,5,5,5,0,0
Horsens,1.6953485999696996,1,49,24,4,5,5,5,5,0,0
Horsens,1.6898841051923204,3,49,24,4,5,5,5,5,0,0
Horsens,1.7356023102815468,3,49,24,4,5,5,5,5,0,0
Horsens,2.1095142171615033,3,49,25,5,5,5,5,5,0,0
Horsens,1.774621649182384,2,49,24,4,5,5,5,5,0,0
Horsens,1.937362355201959,3,49,25,5,5,5,5,5,0,0
Horsens,1.8370076985426405,3,49,25,5,5,5,5,5,0,0
Horsens,1.8668211043932448,1,49,24,4,5,5,5,5,0,0
Horsens,2.0928488435677877,1,49,25,5,5,5,5,5,0,0
Horsens,1.7140194991115205,3,49,25,5,5,5,5,5,0,0
Horsens,1.6616280564667238,2,49,24,4,5,5,5,5,0,0
Horsens,2.0400738716676314,3,49,25,5,5,5,5,5,0,0
Horsens,1.8293126518040663,2,49,24,4,5,5,5,5,0,0
Horsens,1.811124957459591,3,49,24,4,5,5,5,5,0,0
Horsens,1.5875537137892564,3,49,25,5,5,5,5,5,0,0
Horsens,1.9481276781731414,3,49,24,4,5,5,5,5,0,0
Horsens,1.7631784945750486,3,49,25,5,5,5,5,5,0,0
Horsens,1.7856577665153237,3,49,24,4,5,5,5,5,0,0
Horsens,1.861841468447688,1,49,24,4,5,5,5,5,0,0
Horsens,1.8856328100571396,2,49,24,4,5,5,5,5,0,0
Horsens,1.8321539745139621,1,49,24,4,5,5,5,5,0,0
Horsens,1.9809090376919642,3,49,24,4,5,5,5,5,0,0
Horsens,1.7213519027396436,3,49,25,5,5,5,5,5,0,0
Horsens,1.6859707156809984,2,49,24,4,5,5,5,5,0,0
Horsens,1.5075322474128667,3,49,25,5,5,5,5,5,0,0
Horsens,1.7829286148301993,1,49,24,4,5,5,5,5,0,0
Horsens,1.843255423397752,3,49,25,5,5,5,5,5,0,0
Horsens,1.7063729539328165,3,49,24,4,5,5,5,5,0,0
Horsens,1.6265302075703392,1,49,25,5,5,5,5,5,0,0
Horsens,2.1686179074464516,3,49,25,5,5,5,5,5,0,0
Horsens,1.7070931262074067,1,49,25,5,5,5,5,5,0,0
Horsens,1.7022746467167607,3,49,24,4,5,5,5,5,0,0
Horsens,1.8624177048270634,3,49,24,4,5,5,5,5,0,0
Horsens,1.5302665070211243,2,49,25,5,5,5,5,5,0,0
Horsens,2.2395325714977994,3,49,24,4,5,5,5,5,0,0
Horsens,1.4795527513673683,3,49,25,5,5,5,5,5,0,0
Horsens,1.662890963116132,1,49,24,4,5,5,5,5,0,0
Horsens,1.9132176034792596,2,49,25,5,5,5,5,5,0,0
Horsens,1.705743839981663,1,49,24,4,5,5,5,5,0,0
Horsens,1.7227737907512528,3,49,25,5,5,5,5,5,0,0
Horsens,1.7618796313553025,1,49,25,5,5,5,5,5,0,0
