"","Municipality","Fertility.Rate","socio_economic_class","Age","Children","Age_Group"
"5590","Horsens",2.03712875182912,"3",49,2,"2529"
"5591","Horsens",2.03712875182912,"3",49,2,"2529"
"5592","Horsens",1.77624004228149,"3",49,1,"2529"
"5593","Horsens",1.37194378859861,"3",49,4,"2529"
"5594","Horsens",1.37194378859861,"3",49,4,"2529"
"5595","Horsens",1.37194378859861,"3",49,4,"3034"
"5596","Horsens",1.37194378859861,"3",49,4,"3034"
"5597","Horsens",1.79333442695599,"3",49,2,"3034"
"5598","Horsens",1.79333442695599,"3",49,2,"3539"
"5599","Horsens",1.50881954678091,"3",49,1,"2529"
"5600","Horsens",1.81491410121253,"1",49,2,"3539"
"5601","Horsens",1.81491410121253,"1",49,2,"4044"
"5602","Horsens",1.59965050669172,"3",49,1,"2529"
"5603","Horsens",1.71072085315437,"3",49,2,"3034"
"5604","Horsens",1.71072085315437,"3",49,2,"3034"
"5605","Horsens",1.7175335235346,"3",49,4,"2529"
"5606","Horsens",1.7175335235346,"3",49,4,"2529"
"5607","Horsens",1.7175335235346,"3",49,4,"2529"
"5608","Horsens",1.7175335235346,"3",49,4,"3034"
"5609","Horsens",2.02648721667012,"2",49,1,"3539"
"5610","Horsens",1.87920553504254,"3",49,1,"3539"
"5611","Horsens",1.92425058678311,"1",49,1,"3539"
"5612","Horsens",2.02370351153908,"2",49,2,"2529"
"5613","Horsens",2.02370351153908,"2",49,2,"3539"
"5614","Horsens",1.83272417550161,"1",49,1,"2024"
"5615","Horsens",1.80863280082075,"3",49,2,"2529"
"5616","Horsens",1.80863280082075,"3",49,2,"3034"
"5617","Horsens",1.71617414399366,"3",49,1,"3539"
"5618","Horsens",1.80553126210846,"3",49,6,"2024"
"5619","Horsens",1.80553126210846,"3",49,6,"2529"
"5620","Horsens",1.80553126210846,"3",49,6,"2529"
"5621","Horsens",1.80553126210846,"3",49,6,"3034"
"5622","Horsens",1.80553126210846,"3",49,6,"3034"
"5623","Horsens",1.80553126210846,"3",49,6,"3539"
"5624","Horsens",1.96938381735834,"2",49,3,"3034"
"5625","Horsens",1.96938381735834,"2",49,3,"3034"
"5626","Horsens",1.96938381735834,"2",49,3,"3034"
"5627","Horsens",1.70072094889818,"1",49,2,"2529"
"5628","Horsens",1.70072094889818,"1",49,2,"3539"
"5629","Horsens",1.44253144481927,"2",49,3,"3034"
"5630","Horsens",1.44253144481927,"2",49,3,"3034"
"5631","Horsens",1.44253144481927,"2",49,3,"3539"
"5632","Horsens",1.91457406835865,"3",49,3,"2529"
"5633","Horsens",1.91457406835865,"3",49,3,"3034"
"5634","Horsens",1.91457406835865,"3",49,3,"3034"
"5635","Horsens",1.88721126052678,"3",49,2,"2024"
"5636","Horsens",1.88721126052678,"3",49,2,"3539"
"5637","Horsens",1.90683536916644,"3",49,2,"2529"
"5638","Horsens",1.90683536916644,"3",49,2,"2529"
"5639","Horsens",1.77135826791019,"3",49,4,"1519"
"5640","Horsens",1.77135826791019,"3",49,4,"3034"
"5641","Horsens",1.77135826791019,"3",49,4,"3539"
"5642","Horsens",1.77135826791019,"3",49,4,"4044"
"5643","Horsens",1.66550796131215,"2",49,2,"2024"
"5644","Horsens",1.66550796131215,"2",49,2,"2529"
"5645","Horsens",1.73812000669226,"3",49,1,"2529"
"5646","Horsens",1.71517415985855,"3",49,3,"2529"
"5647","Horsens",1.71517415985855,"3",49,3,"2529"
"5648","Horsens",1.71517415985855,"3",49,3,"3539"
"5649","Horsens",1.92947951786563,"1",49,1,"2529"
"5650","Horsens",1.95280767390953,"3",49,3,"3034"
"5651","Horsens",1.95280767390953,"3",49,3,"3034"
"5652","Horsens",1.95280767390953,"3",49,3,"3539"
"5653","Horsens",2.00417624887625,"3",49,1,"2529"
"5654","Horsens",1.89894241831836,"3",49,3,"2529"
"5655","Horsens",1.89894241831836,"3",49,3,"3034"
"5656","Horsens",1.89894241831836,"3",49,3,"4044"
"5657","Horsens",1.72074835124416,"3",49,1,"3539"
"5658","Horsens",1.78434142538977,"2",49,1,"2024"
"5659","Horsens",1.92856693093184,"3",49,2,"2529"
"5660","Horsens",1.92856693093184,"3",49,2,"3034"
"5661","Horsens",1.60557666672212,"3",49,4,"2024"
"5662","Horsens",1.60557666672212,"3",49,4,"3034"
"5663","Horsens",1.60557666672212,"3",49,4,"3034"
"5664","Horsens",1.60557666672212,"3",49,4,"3539"
"5665","Horsens",1.67381050818292,"3",49,3,"2529"
"5666","Horsens",1.67381050818292,"3",49,3,"3034"
"5667","Horsens",1.67381050818292,"3",49,3,"3539"
"5668","Horsens",1.64451070900332,"1",49,1,"2529"
"5669","Horsens",2.14548449842438,"3",49,2,"2024"
"5670","Horsens",2.14548449842438,"3",49,2,"3034"
"5671","Horsens",1.81515100195174,"1",49,4,"2529"
"5672","Horsens",1.81515100195174,"1",49,4,"2529"
"5673","Horsens",1.81515100195174,"1",49,4,"2529"
"5674","Horsens",1.81515100195174,"1",49,4,"3034"
"5675","Horsens",1.82685491277549,"3",49,4,"2529"
"5676","Horsens",1.82685491277549,"3",49,4,"2529"
"5677","Horsens",1.82685491277549,"3",49,4,"3034"
"5678","Horsens",1.82685491277549,"3",49,4,"3539"
"5679","Horsens",1.73207317847855,"3",49,1,"2529"
"5680","Horsens",1.49041121766496,"2",49,1,"3034"
"5681","Horsens",1.55773673288044,"2",49,1,"2529"
"5682","Horsens",1.62015837351951,"3",49,2,"2529"
"5683","Horsens",1.62015837351951,"3",49,2,"3539"
"5684","Horsens",1.75348032286982,"2",49,1,"3034"
"5685","Horsens",1.80953720532059,"3",49,3,"2529"
"5686","Horsens",1.80953720532059,"3",49,3,"2529"
"5687","Horsens",1.80953720532059,"3",49,3,"2529"
"5688","Horsens",1.62299249664822,"3",49,2,"2024"
"5689","Horsens",1.62299249664822,"3",49,2,"2024"
"5690","Horsens",1.91414535858387,"3",49,2,"2529"
"5691","Horsens",1.91414535858387,"3",49,2,"3539"
"5692","Horsens",1.51744541770696,"3",49,3,"2024"
"5693","Horsens",1.51744541770696,"3",49,3,"3034"
"5694","Horsens",1.51744541770696,"3",49,3,"3034"
"5695","Horsens",1.74823399576719,"1",49,1,"2529"
"5696","Horsens",1.70401472610098,"3",49,4,"2024"
"5697","Horsens",1.70401472610098,"3",49,4,"2529"
"5698","Horsens",1.70401472610098,"3",49,4,"2529"
"5699","Horsens",1.70401472610098,"3",49,4,"3034"
"5700","Horsens",1.70127299709923,"1",49,2,"2024"
"5701","Horsens",1.70127299709923,"1",49,2,"3034"
"5702","Horsens",1.81531906138886,"3",49,4,"2024"
"5703","Horsens",1.81531906138886,"3",49,4,"2529"
"5704","Horsens",1.81531906138886,"3",49,4,"2529"
"5705","Horsens",1.81531906138886,"3",49,4,"3034"
"5706","Horsens",1.67662087727125,"2",49,1,"4044"
"5707","Horsens",1.8258782209294,"3",49,1,"3034"
"5708","Horsens",1.97483779031436,"3",49,3,"2529"
"5709","Horsens",1.97483779031436,"3",49,3,"2529"
"5710","Horsens",1.97483779031436,"3",49,3,"3034"
"5711","Horsens",2.029049175953,"3",49,2,"3034"
"5712","Horsens",2.029049175953,"3",49,2,"3034"
"5713","Horsens",1.82115385806508,"2",49,1,"3034"
"5714","Horsens",1.77933880583013,"3",49,1,"2529"
"5715","Horsens",1.85924470519164,"2",49,2,"1519"
"5716","Horsens",1.85924470519164,"2",49,2,"2529"
"5717","Horsens",1.71699257096739,"1",49,1,"2529"
"5718","Horsens",1.94881497314302,"2",49,2,"2024"
"5719","Horsens",1.94881497314302,"2",49,2,"2529"
"5720","Horsens",1.85724563163193,"1",49,2,"2024"
"5721","Horsens",1.85724563163193,"1",49,2,"2024"
"5722","Horsens",1.54158875895141,"2",49,2,"2529"
"5723","Horsens",1.54158875895141,"2",49,2,"3539"
"5724","Horsens",1.98657295573491,"1",49,1,"2529"
"5725","Horsens",1.90632201666392,"3",49,3,"2529"
"5726","Horsens",1.90632201666392,"3",49,3,"2529"
"5727","Horsens",1.90632201666392,"3",49,3,"3034"
"5728","Horsens",1.60878070897086,"1",49,1,"2529"
"5729","Horsens",2.02063636404674,"3",49,3,"2024"
"5730","Horsens",2.02063636404674,"3",49,3,"3034"
"5731","Horsens",2.02063636404674,"3",49,3,"3034"
"5732","Horsens",2.03566595025019,"2",49,1,"3034"
"5733","Horsens",1.64356712157228,"3",49,1,"2529"
"5734","Horsens",1.67168220595152,"3",49,2,"3034"
"5735","Horsens",1.67168220595152,"3",49,2,"3034"
"5736","Horsens",1.76311326141472,"2",49,2,"2529"
"5737","Horsens",1.76311326141472,"2",49,2,"3539"
"5738","Horsens",1.4735995219796,"3",49,3,"2529"
"5739","Horsens",1.4735995219796,"3",49,3,"3034"
"5740","Horsens",1.4735995219796,"3",49,3,"3034"
"5741","Horsens",1.77756522726431,"3",49,1,"2529"
"5742","Horsens",1.88697608164827,"3",49,4,"3034"
"5743","Horsens",1.88697608164827,"3",49,4,"3034"
"5744","Horsens",1.88697608164827,"3",49,4,"3034"
"5745","Horsens",1.88697608164827,"3",49,4,"3539"
"5746","Horsens",1.72352207163899,"3",49,1,"3034"
"5747","Horsens",1.77994877598116,"3",49,2,"3034"
"5748","Horsens",1.77994877598116,"3",49,2,"3034"
"5749","Horsens",1.94838203484688,"3",49,1,"3034"
"5750","Horsens",2.01661137960657,"1",49,2,"2529"
"5751","Horsens",2.01661137960657,"1",49,2,"4044"
"5752","Hvidovre",1.81780485280795,"2",49,1,"3034"
"5753","Hvidovre",1.75495314233669,"3",49,2,"2024"
"5754","Hvidovre",1.75495314233669,"3",49,2,"3034"
"5755","Hvidovre",1.70559281988838,"3",49,1,"2529"
"5756","Hvidovre",1.84041280949717,"3",49,2,"2529"
"5757","Hvidovre",1.84041280949717,"3",49,2,"3034"
"5758","Hvidovre",1.5837667403154,"3",49,3,"2024"
"5759","Hvidovre",1.5837667403154,"3",49,3,"3034"
"5760","Hvidovre",1.5837667403154,"3",49,3,"3539"
"5761","Hvidovre",1.4349543225779,"3",49,2,"2024"
"5762","Hvidovre",1.4349543225779,"3",49,2,"2529"
"5763","Hvidovre",1.93908715883457,"3",49,2,"2529"
"5764","Hvidovre",1.93908715883457,"3",49,2,"3034"
"5765","Hvidovre",1.99904704478787,"1",49,1,"4044"
"5766","Hvidovre",1.56400299594253,"3",49,3,"3034"
"5767","Hvidovre",1.56400299594253,"3",49,3,"3539"
"5768","Hvidovre",1.56400299594253,"3",49,3,"4044"
"5769","Hvidovre",1.81977523270593,"3",49,2,"2529"
"5770","Hvidovre",1.81977523270593,"3",49,2,"2529"
"5771","Hvidovre",1.71978606902137,"3",49,3,"3034"
"5772","Hvidovre",1.71978606902137,"3",49,3,"3539"
"5773","Hvidovre",1.71978606902137,"3",49,3,"3539"
"5774","Hvidovre",1.78202592589247,"3",49,3,"2529"
"5775","Hvidovre",1.78202592589247,"3",49,3,"3034"
"5776","Hvidovre",1.78202592589247,"3",49,3,"3539"
"5777","Hvidovre",2.15916599580654,"2",49,6,"2529"
"5778","Hvidovre",2.15916599580654,"2",49,6,"2529"
"5779","Hvidovre",2.15916599580654,"2",49,6,"3034"
"5780","Hvidovre",2.15916599580654,"2",49,6,"3034"
"5781","Hvidovre",2.15916599580654,"2",49,6,"3539"
"5782","Hvidovre",2.15916599580654,"2",49,6,"3539"
"5783","Hvidovre",1.85448760374513,"3",49,3,"2529"
"5784","Hvidovre",1.85448760374513,"3",49,3,"2529"
"5785","Hvidovre",1.85448760374513,"3",49,3,"2529"
"5786","Hvidovre",1.36125671845806,"3",49,1,"2529"
"5787","Hvidovre",1.92073952674599,"1",49,1,"3034"
"5788","Hvidovre",1.85050162814269,"1",49,1,"3034"
"5789","Hvidovre",1.94648559176108,"3",49,1,"2529"
"5790","Hvidovre",1.87961949597261,"3",49,3,"2024"
"5791","Hvidovre",1.87961949597261,"3",49,3,"3034"
"5792","Hvidovre",1.87961949597261,"3",49,3,"3539"
"5793","Hvidovre",1.93144687471235,"1",49,2,"2529"
"5794","Hvidovre",1.93144687471235,"1",49,2,"3034"
"5795","Hvidovre",2.00812025683678,"3",49,1,"2529"
"5796","Hvidovre",1.68509529406682,"1",49,5,"2024"
"5797","Hvidovre",1.68509529406682,"1",49,5,"2529"
"5798","Hvidovre",1.68509529406682,"1",49,5,"3034"
"5799","Hvidovre",1.68509529406682,"1",49,5,"3034"
"5800","Hvidovre",1.68509529406682,"1",49,5,"3034"
"5801","Hvidovre",1.62473890552121,"2",49,2,"3034"
"5802","Hvidovre",1.62473890552121,"2",49,2,"3034"
"5803","Hvidovre",1.64322573933,"3",49,3,"2529"
"5804","Hvidovre",1.64322573933,"3",49,3,"3539"
"5805","Hvidovre",1.64322573933,"3",49,3,"4044"
"5806","Hvidovre",2.09662124679028,"3",49,3,"2024"
"5807","Hvidovre",2.09662124679028,"3",49,3,"2529"
"5808","Hvidovre",2.09662124679028,"3",49,3,"3034"
"5809","Hvidovre",1.71658452360372,"2",49,1,"3539"
"5810","Hvidovre",1.65461807209522,"3",49,2,"2529"
"5811","Hvidovre",1.65461807209522,"3",49,2,"2529"
"5812","Hvidovre",1.90832110377222,"3",49,1,"2529"
"5813","Hvidovre",1.7285268005712,"2",49,2,"2529"
"5814","Hvidovre",1.7285268005712,"2",49,2,"3034"
"5815","Hvidovre",1.47048254552118,"2",49,2,"2024"
"5816","Hvidovre",1.47048254552118,"2",49,2,"3034"
"5817","Hvidovre",1.60450261155695,"2",49,1,"3034"
"5818","Hvidovre",1.66825550639891,"3",49,2,"3034"
"5819","Hvidovre",1.66825550639891,"3",49,2,"3034"
"5820","Hvidovre",1.81901677663024,"3",49,2,"3034"
"5821","Hvidovre",1.81901677663024,"3",49,2,"3034"
"5822","Hvidovre",1.5799592127671,"2",49,3,"2024"
"5823","Hvidovre",1.5799592127671,"2",49,3,"2529"
"5824","Hvidovre",1.5799592127671,"2",49,3,"3539"
"5825","Hvidovre",2.07887746669027,"2",49,4,"2024"
"5826","Hvidovre",2.07887746669027,"2",49,4,"2024"
"5827","Hvidovre",2.07887746669027,"2",49,4,"2529"
"5828","Hvidovre",2.07887746669027,"2",49,4,"3034"
"5829","Hvidovre",1.91719820425275,"3",49,3,"2529"
"5830","Hvidovre",1.91719820425275,"3",49,3,"2529"
"5831","Hvidovre",1.91719820425275,"3",49,3,"3034"
"5832","Hvidovre",1.54008737010528,"1",49,2,"3034"
"5833","Hvidovre",1.54008737010528,"1",49,2,"3539"
"5834","Hvidovre",1.92728424862649,"1",49,2,"2529"
"5835","Hvidovre",1.92728424862649,"1",49,2,"3539"
"5836","Hvidovre",1.70429636530667,"2",49,2,"2529"
"5837","Hvidovre",1.70429636530667,"2",49,2,"3034"
"5838","Hvidovre",1.83685537834082,"3",49,1,"2024"
"5839","Hvidovre",1.56655861917157,"2",49,4,"2529"
"5840","Hvidovre",1.56655861917157,"2",49,4,"3034"
"5841","Hvidovre",1.56655861917157,"2",49,4,"3034"
"5842","Hvidovre",1.56655861917157,"2",49,4,"3539"
"5843","Hvidovre",1.84331316188204,"3",49,2,"2529"
"5844","Hvidovre",1.84331316188204,"3",49,2,"3034"
"5845","Hvidovre",1.98900315247406,"3",49,5,"2529"
"5846","Hvidovre",1.98900315247406,"3",49,5,"2529"
"5847","Hvidovre",1.98900315247406,"3",49,5,"2529"
"5848","Hvidovre",1.98900315247406,"3",49,5,"3034"
"5849","Hvidovre",1.98900315247406,"3",49,5,"3539"
"5850","Hvidovre",1.82988779439767,"2",49,2,"2529"
"5851","Hvidovre",1.82988779439767,"2",49,2,"2529"
"5852","Hvidovre",1.78846127315656,"3",49,3,"2529"
"5853","Hvidovre",1.78846127315656,"3",49,3,"3034"
"5854","Hvidovre",1.78846127315656,"3",49,3,"3034"
"5855","Hvidovre",1.80026566108347,"3",49,1,"3034"
"5856","Hvidovre",1.79962955748973,"2",49,1,"3034"
"5857","Hvidovre",1.54027064245693,"3",49,2,"2529"
"5858","Hvidovre",1.54027064245693,"3",49,2,"3034"
"5859","Hvidovre",1.76365260648351,"3",49,1,"3539"
"5860","Hvidovre",1.67284398447558,"3",49,2,"2024"
"5861","Hvidovre",1.67284398447558,"3",49,2,"4044"
"5862","Hvidovre",1.79444860127916,"3",49,2,"2024"
"5863","Hvidovre",1.79444860127916,"3",49,2,"2529"
"5864","Hvidovre",1.9752213856481,"3",49,2,"2529"
"5865","Hvidovre",1.9752213856481,"3",49,2,"3034"
"5866","Hvidovre",1.94889685935729,"3",49,1,"2024"
"5867","Hvidovre",1.92160234484402,"3",49,2,"2024"
"5868","Hvidovre",1.92160234484402,"3",49,2,"2529"
"5869","Hvidovre",1.72402432590353,"3",49,1,"3539"
"5870","Hvidovre",1.86978919094246,"1",49,2,"3034"
"5871","Hvidovre",1.86978919094246,"1",49,2,"3539"
"5872","Hvidovre",1.81572840305253,"3",49,2,"3034"
"5873","Hvidovre",1.81572840305253,"3",49,2,"3034"
"5874","Hvidovre",1.6496455012292,"3",49,2,"3034"
"5875","Hvidovre",1.6496455012292,"3",49,2,"3034"
"5876","Hvidovre",1.78289509419042,"3",49,4,"1519"
"5877","Hvidovre",1.78289509419042,"3",49,4,"2024"
"5878","Hvidovre",1.78289509419042,"3",49,4,"2529"
"5879","Hvidovre",1.78289509419042,"3",49,4,"2529"
"5880","Hvidovre",1.44698681333002,"3",49,3,"2024"
"5881","Hvidovre",1.44698681333002,"3",49,3,"2529"
"5882","Hvidovre",1.44698681333002,"3",49,3,"4044"
"5883","Hvidovre",1.99774638256115,"3",49,4,"1519"
"5884","Hvidovre",1.99774638256115,"3",49,4,"3034"
"5885","Hvidovre",1.99774638256115,"3",49,4,"3034"
"5886","Hvidovre",1.99774638256115,"3",49,4,"4044"
"5887","Hvidovre",1.78849183942965,"3",49,1,"3034"
"5888","Hvidovre",1.80839884379466,"3",49,2,"2024"
"5889","Hvidovre",1.80839884379466,"3",49,2,"3034"
"5890","Hvidovre",1.65167542889863,"3",49,1,"2529"
"5891","Hvidovre",1.54386459259708,"3",49,4,"3034"
"5892","Hvidovre",1.54386459259708,"3",49,4,"3034"
"5893","Hvidovre",1.54386459259708,"3",49,4,"3034"
"5894","Hvidovre",1.54386459259708,"3",49,4,"3539"
"5895","Hvidovre",1.77324122515037,"1",49,1,"2024"
"5896","Hvidovre",1.89194924843372,"3",49,2,"2529"
"5897","Hvidovre",1.89194924843372,"3",49,2,"3034"
"5898","Hvidovre",1.58336708011844,"3",49,4,"2529"
"5899","Hvidovre",1.58336708011844,"3",49,4,"2529"
"5900","Hvidovre",1.58336708011844,"3",49,4,"2529"
"5901","Hvidovre",1.58336708011844,"3",49,4,"3034"
"5902","Hvidovre",1.96598837262892,"1",49,2,"3034"
"5903","Hvidovre",1.96598837262892,"1",49,2,"4044"
"5904","Hvidovre",1.79471074123499,"3",49,3,"1519"
"5905","Hvidovre",1.79471074123499,"3",49,3,"2024"
"5906","Hvidovre",1.79471074123499,"3",49,3,"2024"
"5907","Hvidovre",1.78047546972101,"2",49,1,"2024"
"5908","Hvidovre",2.04007311454382,"1",49,1,"2529"
"5909","Hvidovre",1.95997639637676,"3",49,5,"2024"
"5910","Hvidovre",1.95997639637676,"3",49,5,"2024"
"5911","Hvidovre",1.95997639637676,"3",49,5,"2529"
"5912","Hvidovre",1.95997639637676,"3",49,5,"3034"
"5913","Hvidovre",1.95997639637676,"3",49,5,"3539"
"5914","Hvidovre",1.66181791038891,"2",49,1,"2529"
"5915","Hvidovre",1.87915249859581,"3",49,1,"3539"
"5916","Hvidovre",1.78126856108784,"3",49,2,"2529"
"5917","Hvidovre",1.78126856108784,"3",49,2,"3034"
"5918","Hvidovre",1.75047429429992,"1",49,1,"2024"
"5919","Hvidovre",1.84494708887412,"3",49,2,"2024"
"5920","Hvidovre",1.84494708887412,"3",49,2,"3539"
"5921","Hvidovre",1.85331646776002,"2",49,3,"2024"
"5922","Hvidovre",1.85331646776002,"2",49,3,"3034"
"5923","Hvidovre",1.85331646776002,"2",49,3,"3539"
"5924","Hvidovre",2.12794048369271,"1",49,2,"3539"
"5925","Hvidovre",2.12794048369271,"1",49,2,"3539"
"5926","Hvidovre",1.42706183870021,"2",49,1,"3034"
"5927","Hvidovre",1.69781999968003,"1",49,2,"2024"
"5928","Hvidovre",1.69781999968003,"1",49,2,"3034"
"5929","Hvidovre",1.69637840966493,"3",49,2,"3034"
"5930","Hvidovre",1.69637840966493,"3",49,2,"3034"
"5931","Hvidovre",1.64440345838767,"3",49,4,"2529"
"5932","Hvidovre",1.64440345838767,"3",49,4,"3034"
"5933","Hvidovre",1.64440345838767,"3",49,4,"3034"
"5934","Hvidovre",1.64440345838767,"3",49,4,"3539"
"5935","Kalundborg",2.89122484711691,"3",49,3,"2529"
"5936","Kalundborg",2.89122484711691,"3",49,3,"3034"
"5937","Kalundborg",2.89122484711691,"3",49,3,"3034"
"5938","Kalundborg",2.01220914759128,"3",49,1,"3034"
"5939","Kalundborg",2.18729246032128,"3",49,2,"3034"
"5940","Kalundborg",2.18729246032128,"3",49,2,"3034"
"5941","Kalundborg",2.21393750539701,"2",49,3,"2529"
"5942","Kalundborg",2.21393750539701,"2",49,3,"3539"
"5943","Kalundborg",2.21393750539701,"2",49,3,"3539"
"5944","Kalundborg",2.00284759668921,"3",49,2,"2529"
"5945","Kalundborg",2.00284759668921,"3",49,2,"2529"
"5946","Kalundborg",1.7372084088638,"3",49,3,"2529"
"5947","Kalundborg",1.7372084088638,"3",49,3,"2529"
"5948","Kalundborg",1.7372084088638,"3",49,3,"3034"
"5949","Kalundborg",2.3813758607451,"3",49,6,"2529"
"5950","Kalundborg",2.3813758607451,"3",49,6,"2529"
"5951","Kalundborg",2.3813758607451,"3",49,6,"2529"
"5952","Kalundborg",2.3813758607451,"3",49,6,"3034"
"5953","Kalundborg",2.3813758607451,"3",49,6,"3539"
"5954","Kalundborg",2.3813758607451,"3",49,6,"3539"
"5955","Kalundborg",2.23887052589507,"3",49,1,"2529"
"5956","Kalundborg",1.98070325825481,"3",49,2,"2024"
"5957","Kalundborg",1.98070325825481,"3",49,2,"2529"
"5958","Kalundborg",2.10658867806493,"3",49,3,"3034"
"5959","Kalundborg",2.10658867806493,"3",49,3,"3539"
"5960","Kalundborg",2.10658867806493,"3",49,3,"3539"
"5961","Kalundborg",2.24948218974253,"3",49,3,"2024"
"5962","Kalundborg",2.24948218974253,"3",49,3,"2529"
"5963","Kalundborg",2.24948218974253,"3",49,3,"2529"
"5964","Kalundborg",2.33457226805662,"3",49,1,"3539"
"5965","Kalundborg",2.18682941451936,"2",49,1,"2529"
"5966","Kalundborg",2.29286874887735,"3",49,3,"2529"
"5967","Kalundborg",2.29286874887735,"3",49,3,"3034"
"5968","Kalundborg",2.29286874887735,"3",49,3,"3539"
"5969","Kalundborg",2.51971321601654,"1",49,2,"2529"
"5970","Kalundborg",2.51971321601654,"1",49,2,"4044"
"5971","Kalundborg",1.89013680311413,"3",49,1,"2529"
"5972","Kalundborg",1.94273006454701,"2",49,1,"2529"
"5973","Kalundborg",2.30909500855828,"3",49,3,"2529"
"5974","Kalundborg",2.30909500855828,"3",49,3,"2529"
"5975","Kalundborg",2.30909500855828,"3",49,3,"3539"
"5976","Kalundborg",2.50859905427496,"3",49,3,"2024"
"5977","Kalundborg",2.50859905427496,"3",49,3,"2529"
"5978","Kalundborg",2.50859905427496,"3",49,3,"3539"
"5979","Kalundborg",2.2026953859895,"3",49,3,"3034"
"5980","Kalundborg",2.2026953859895,"3",49,3,"3034"
"5981","Kalundborg",2.2026953859895,"3",49,3,"3539"
"5982","Kalundborg",2.15659242897141,"1",49,3,"2529"
"5983","Kalundborg",2.15659242897141,"1",49,3,"2529"
"5984","Kalundborg",2.15659242897141,"1",49,3,"2529"
"5985","Kalundborg",2.34663239360478,"3",49,3,"3034"
"5986","Kalundborg",2.34663239360478,"3",49,3,"3539"
"5987","Kalundborg",2.34663239360478,"3",49,3,"3539"
"5988","Kalundborg",2.30208408247306,"1",49,1,"2529"
"5989","Kalundborg",2.05396884331282,"1",49,1,"2024"
"5990","Kalundborg",1.96393172811347,"3",49,2,"2529"
"5991","Kalundborg",1.96393172811347,"3",49,2,"4044"
"5992","Kalundborg",1.96983478048785,"3",49,1,"3034"
"5993","Kalundborg",2.51323299481805,"2",49,2,"2024"
"5994","Kalundborg",2.51323299481805,"2",49,2,"3034"
"5995","Kalundborg",2.26506006409027,"3",49,1,"2529"
"5996","Kalundborg",1.94969293924544,"1",49,1,"2024"
"5997","Kalundborg",2.60196050568169,"1",49,2,"2529"
"5998","Kalundborg",2.60196050568169,"1",49,2,"3034"
"5999","Kalundborg",2.20934025398509,"3",49,1,"3034"
"6000","Kalundborg",1.8466824814304,"2",49,2,"3034"
"6001","Kalundborg",1.8466824814304,"2",49,2,"4044"
"6002","Kalundborg",2.30319815893321,"3",49,3,"2529"
"6003","Kalundborg",2.30319815893321,"3",49,3,"2529"
"6004","Kalundborg",2.30319815893321,"3",49,3,"3539"
"6005","Kalundborg",2.20321237269535,"3",49,2,"2529"
"6006","Kalundborg",2.20321237269535,"3",49,2,"3539"
"6007","Kalundborg",2.31731380262254,"3",49,1,"2529"
"6008","Kalundborg",2.22814570744718,"3",49,1,"2529"
"6009","Kalundborg",2.23202080586017,"2",49,3,"2529"
"6010","Kalundborg",2.23202080586017,"2",49,3,"3034"
"6011","Kalundborg",2.23202080586017,"2",49,3,"3034"
"6012","Kalundborg",2.20227448467374,"1",49,1,"2529"
"6013","Kalundborg",2.37242898118469,"3",49,2,"2529"
"6014","Kalundborg",2.37242898118469,"3",49,2,"2529"
"6015","Kalundborg",2.21949392949471,"3",49,2,"2529"
"6016","Kalundborg",2.21949392949471,"3",49,2,"3539"
"6017","Kalundborg",2.2303639223141,"2",49,1,"2529"
"6018","Kalundborg",2.2476738671722,"3",49,2,"3034"
"6019","Kalundborg",2.2476738671722,"3",49,2,"3539"
"6020","Kalundborg",2.22741489147354,"1",49,1,"3034"
"6021","Kalundborg",2.5020979972532,"3",49,2,"1519"
"6022","Kalundborg",2.5020979972532,"3",49,2,"3034"
"6023","Kalundborg",1.83151005861412,"2",49,2,"2529"
"6024","Kalundborg",1.83151005861412,"2",49,2,"2529"
"6025","Kalundborg",1.91387675384048,"2",49,1,"2529"
"6026","Kalundborg",1.79744554628609,"3",49,1,"2024"
"6027","Kalundborg",2.27714855340558,"3",49,3,"3034"
"6028","Kalundborg",2.27714855340558,"3",49,3,"3034"
"6029","Kalundborg",2.27714855340558,"3",49,3,"3034"
"6030","Kalundborg",1.83407462088039,"2",49,1,"3034"
"6031","Kalundborg",2.64640656873375,"2",49,4,"2024"
"6032","Kalundborg",2.64640656873375,"2",49,4,"2024"
"6033","Kalundborg",2.64640656873375,"2",49,4,"2529"
"6034","Kalundborg",2.64640656873375,"2",49,4,"3034"
"6035","Kalundborg",2.49813416644746,"2",49,6,"2024"
"6036","Kalundborg",2.49813416644746,"2",49,6,"2529"
"6037","Kalundborg",2.49813416644746,"2",49,6,"3034"
"6038","Kalundborg",2.49813416644746,"2",49,6,"3034"
"6039","Kalundborg",2.49813416644746,"2",49,6,"3034"
"6040","Kalundborg",2.49813416644746,"2",49,6,"3034"
"6041","Kalundborg",2.15805883519404,"3",49,4,"1519"
"6042","Kalundborg",2.15805883519404,"3",49,4,"2024"
"6043","Kalundborg",2.15805883519404,"3",49,4,"2024"
"6044","Kalundborg",2.15805883519404,"3",49,4,"3034"
"6045","Kalundborg",2.31254878988181,"3",49,2,"2024"
"6046","Kalundborg",2.31254878988181,"3",49,2,"3034"
"6047","Kalundborg",2.50595295141783,"1",49,3,"2024"
"6048","Kalundborg",2.50595295141783,"1",49,3,"2529"
"6049","Kalundborg",2.50595295141783,"1",49,3,"3034"
"6050","Kalundborg",2.25692612904835,"1",49,3,"2024"
